id_m,id_s
n777,s852-1
n779,s861-1
n778,s853-1
n780,s854-1
n781,s855-1
n782,s856-1
n785,s864-1
n784,s862-1
n783,s857-1
n786,s858-1
n787,s863-1
n788,s859-1
n789,s874-1
n790,s870-1
n791,s866-1
n792,s871-1
n793,s867-1
n795,s875-1
n794,s872-1
n796,s868-1
n797,s873-1
n798,s869-1
n801,s885-1
n800,s886-1
n802,s884-1
n799,s876-1
n803,s878-1
n804,s879-1
n805,s880-1
n806,s881-1
n807,s882-1
n808,s883-1
n810,s901-1
n809,s887-1
n811,s888-1
n812,s889-1
n813,s890-1
n814,s891-1
n815,s892-1
n816,s893-1
n817,s894-1
n818,s895-1
n819,s896-1
n820,s897-1
n821,s898-1
n822,s899-1
n823,s900-1
n825,s911-1
n824,s906-1
n826,s912-1
n827,s913-1
n828,s914-1
n829,s915-1
n831,s916-1
n830,s908-1
n833,s917-1
n832,s909-1
n835,s918-1
n834,s910-1
n837,s929-1
n836,s919-1
n838,s920-1
n839,s930-1
n840,s921-1
n841,s922-1
n842,s931-1
n843,s923-1
n844,s924-1
n845,s932-1
n846,s925-1
n847,s926-1
n848,s933-1
n849,s927-1
n850,s934-1
n851,s935-1
n852,s936-1
n853,s952-1
n854,s937-1
n856,s953-1
n855,s938-1
n857,s939-1
n859,s954-1
n858,s940-1
n860,s941-1
n861,s955-1
n862,s942-1
n863,s943-1
n864,s956-1
n865,s944-1
n866,s945-1
n867,s957-1
n868,s946-1
n869,s947-1
n870,s958-1
n871,s948-1
n872,s949-1
n873,s959-1
n874,s950-1
n875,s951-1
n876,s970-1
n877,s960-1
n878,s961-1
n880,s971-1
n879,s962-1
n881,s963-1
n883,s972-1
n882,s964-1
n884,s965-1
n885,s973-1
n886,s966-1
n887,s967-1
n888,s974-1
n889,s968-1
n890,s975-1
n891,s976-1
n892,s977-1
n894,s989-1
n893,s978-1
n896,s990-1
n895,s979-1
n897,s980-1
n899,s991-1
n898,s981-1
n900,s982-1
n901,s992-1
n902,s983-1
n903,s984-1
n904,s993-1
n905,s985-1
n907,s994-1
n906,s986-1
n909,s995-1
n908,s987-1
n911,s996-1
n910,s988-1
n913,s1000-1
n912,s997-1
n914,s1001-1
n915,s1002-1
n916,s1003-1
n918,s1004-1
n917,s998-1
n919,s1005-1
n920,s1006-1
n921,s1007-1
n923,s1021-1
n922,s1008-1
n925,s1022-1
n924,s1009-1
n926,s1010-1
n927,s1023-1
n928,s1011-1
n929,s1012-1
n930,s1024-1
n931,s1013-1
n932,s1014-1
n933,s1025-1
n934,s1015-1
n935,s1016-1
n936,s1026-1
n937,s1017-1
n938,s1018-1
n939,s1027-1
n940,s1019-1
n942,s1028-1
n941,s1020-1
n944,s1032-1
n943,s1029-1
n945,s1033-1
n946,s1034-1
n947,s1035-1
n949,s1036-1
n948,s1030-1
n950,s1037-1
n951,s1038-1
n952,s1039-1
n954,s1053-1
n953,s1040-1
n956,s1054-1
n955,s1041-1
n957,s1042-1
n959,s1055-1
n958,s1043-1
n960,s1044-1
n961,s1056-1
n962,s1045-1
n963,s1046-1
n964,s1057-1
n965,s1047-1
n966,s1048-1
n968,s1058-1
n967,s1049-1
n969,s1050-1
n971,s1059-1
n970,s1051-1
n973,s1060-1
n972,s1052-1
n975,s1066-1
n974,s1061-1
n976,s1067-1
n977,s1062-1
n979,s1068-1
n978,s1063-1
n980,s1069-1
n981,s1070-1
n982,s1071-1
n984,s1072-1
n983,s1064-1
n986,s1073-1
n985,s1065-1
n989,s1086-1
n987,s1083-1
n988,s1074-1
n991,s1075-1
n992,s1076-1
n993,s1084-1
n994,s1077-1
n995,s1078-1
n996,s1079-1
n997,s1080-1
n998,s1081-1
n999,s1082-1
n1003,s1095-1
n1001,s1095a-1
n1000,s1096-1
n1002,s1087-1
n1004,s1088-1
n1005,s1089-1
n1006,s1090-1
n1007,s1091-1
n1008,s1092-1
n1009,s1093-1
n1010,s1094-1
n1011,s1099-1
n1012,s1100-1
n1013,s1101-1
n1014,s1102-1
n1015,s1103-1
n1016,s1104-1
n1017,s1105-1
n1018,s1106-1
n1019,s1108-1
n1020,s1109-1
n1021,s1110-1
n1022,s1111-1
n1023,s1112-1
n1024,s1113-1
n1025,s1114-1
n1026,s1115-1
n1027,s1117-1
n1028,s1118-1
n1029,s1119-1
n1030,s1120-1
n1031,s1121-1
n1032,s1122-1
n1033,s1123-1
n1034,s1124-1
n1035,s1125-1
n1036,s1126-1
n1037,s1127-1
n1038,s1128-1
n1039,s1129-1
n1040,s1130-1
n1042,s1138-1
n1041,s1132-1
n1043,s1139-1
n1044,s1133-1
n1045,s1134-1
n1046,s1135-1
n1047,s1136-1
n1049,s1140-1
n1048,s1137-1
n1050,s1141-1
n1052,s1148-1
n1051,s1142-1
n1053,s1143-1
n1055,s1149-1
n1054,s1144-1
n1056,s1145-1
n1058,s1150-1
n1057,s1146-1
n1059,s1151-1
n1060,s1147-1
n1061,s1157-1
n1062,s1153-1
n1063,s1158-1
n1064,s1154-1
n1065,s1159-1
n1066,s1155-1
n1067,s1160-1
n1068,s1156-1
n1070,s1170-1
n1071,s1169-1
n1069,s1161-1
n1072,s1162-1
n1073,s1171-1
n1074,s1164-1
n1075,s1172-1
n1076,s1165-1
n1077,s1166-1
n1078,s1173-1
n1079,s1168-1
n1080,s1182-1
n1081,s1174-1
n1082,s1175-1
n1084,s1183-1
n1083,s1176-1
n1085,s1177-1
n1087,s1184-1
n1086,s1178-1
n1088,s1179-1
n1091,s1186-1
n1090,s1185-1
n1089,s1180-1
n1092,s1181-1
n1094,s1201-1
n1093,s1187-1
n1096,s1198-1
n1095,s1188-1
n1097,s1199-1
n1098,s1200-1
n1099,s1190-1
n1100,s1191-1
n1101,s1192-1
n1102,s1193-1
n1103,s1194-1
n1104,s1195-1
n1105,s1196-1
n1107,s1209-1
n1106,s1203-1
n1108,s1210-1
n1109,s1204-1
n1110,s1205-1
n1111,s1206-1
n1112,s1207-1
n1113,s1211-1
n1114,s1208-1
n1115,s1212-1
n1117,s1219-1
n1116,s1213-1
n1118,s1214-1
n1120,s1220-1
n1119,s1215-1
n1121,s1216-1
n1123,s1221-1
n1122,s1217-1
n1124,s1222-1
n1125,s1218-1
n1126,s1232-1
n1127,s1223-1
n1128,s1224-1
n1129,s1225-1
n1130,s1226-1
n1132,s1233-1
n1131,s1227-1
n1133,s1228-1
n1135,s1234-1
n1134,s1229-1
n1136,s1230-1
n1137,s1235-1
n1138,s1231-1
n1140,s1243-1
n1139,s1241-1
n1141,s1237-1
n1142,s1244-1
n1143,s1238-1
n1144,s1245-1
n1145,s1239-1
n1146,s1246-1
n1147,s1240-1
n1148,s1261-1
n1149,s1247-1
n1151,s1248-1
n1152,s1249-1
n1153,s1250-1
n1155,s1258-1
n1154,s1251-1
n1156,s1252-1
n1159,s1262-1
n1158,s1259-1
n1157,s1256-1
n1160,s1254-1
n1162,s1260-1
n1161,s1257-1
n1163,s1255-1
n1166,s1268-1
n1165,s1263-1
n1164,s1264-1
n1167,s1269-1
n1170,s1270-1
n1169,s1265-1
n1168,s1266-1
n1172,s1274-1
n1171,s1272-1
n1174,s1276-1
n1176,s1277-1
n1175,s1273-1
n1177,s1278-1
n1179,s1289-1
n1178,s1284-1
n1180,s1280-1
n1182,s1290-1
n1181,s1281-1
n1183,s1282-1
n1185,s1291-1
n1184,s1283-1
n1186,s1286-1
n1188,s1292-1
n1187,s1287-1
n1189,s1288-1
n1191,s1303-1
n1190,s1298-1
n1192,s1294-1
n1194,s1304-1
n1193,s1295-1
n1195,s1296-1
n1197,s1305-1
n1196,s1297-1
n1198,s1300-1
n1200,s1306-1
n1199,s1301-1
n1201,s1302-1
n1203,s1320-1
n1202,s1317-1
n1204,s1308-1
n1206,s1321-1
n1205,s1309-1
n1207,s1310-1
n1210,s1322-1
n1209,s1318-1
n1208,s1311-1
n1212,s1323-1
n1213,s1313-1
n1211,s1312-1
n1214,s1314-1
n1215,s1324-1
n1216,s1315-1
n1219,s1325-1
n1217,s1319-1
n1218,s1316-1
n1222,s1337-1
n1220,s1326-1
n1221,s1327-1
n1224,s1329-1
n1223,s1328-1
n1225,s1330-1
n1226,s1331-1
n1227,s1332-1
n1228,s1333-1
n1229,s1334-1
n1230,s1335-1
n1231,s1336-1
n1232,s1340-1
n1233,s1341-1
n1237,s1348-1
n1236,s1346-1
n1235,s1342-1
n1234,s1343-1
n1239,s1349-1
n1240,s1344-1
n1238,s1345-1
n1243,s1362-1
n1244,s1363-1
n1242,s1361-1
n1241,s1350-1
n1245,s1351-1
n1246,s1352-1
n1247,s1353-1
n1248,s1354-1
n1249,s1355-1
n1250,s1356-1
n1253,s1366-1
n1254,s1364-1
n1252,s1357-1
n1251,s1358-1
n1256,s1365-1
n1257,s1359-1
n1255,s1360-1
n1260,s1372-1
n1259,s1367-1
n1258,s1368-1
n1261,s1373-1
n1264,s1374-1
n1263,s1369-1
n1262,s1370-1
n1266,s1274-2
n1265,s1272-2
n1268,s1276-2
n1270,s1277-2
n1269,s1273-2
n1271,s1278-2
n1273,s1289-2
n1272,s1284-2
n1274,s1280-2
n1276,s1290-2
n1275,s1281-2
n1277,s1282-2
n1279,s1291-2
n1278,s1283-2
n1280,s1286-2
n1282,s1292-2
n1281,s1287-2
n1283,s1288-2
n1285,s1303-2
n1284,s1298-2
n1286,s1294-2
n1288,s1304-2
n1287,s1295-2
n1289,s1296-2
n1291,s1305-2
n1290,s1297-2
n1292,s1300-2
n1294,s1306-2
n1293,s1301-2
n1295,s1302-2
n1297,s1320-2
n1296,s1317-2
n1298,s1308-2
n1300,s1321-2
n1299,s1309-2
n1301,s1310-2
n1304,s1322-2
n1303,s1318-2
n1302,s1311-2
n1306,s1323-2
n1307,s1313-2
n1305,s1312-2
n1308,s1314-2
n1309,s1324-2
n1310,s1315-2
n1313,s1325-2
n1311,s1319-2
n1312,s1316-2
n1316,s1337-2
n1314,s1326-2
n1315,s1327-2
n1318,s1329-2
n1317,s1328-2
n1319,s1330-2
n1320,s1331-2
n1321,s1332-2
n1322,s1333-2
n1323,s1334-2
n1324,s1335-2
n1325,s1336-2
n1326,s1340-2
n1327,s1341-2
n1331,s1348-2
n1330,s1346-2
n1329,s1342-2
n1328,s1343-2
n1333,s1349-2
n1334,s1344-2
n1332,s1345-2
n1337,s1362-2
n1338,s1363-2
n1336,s1361-2
n1335,s1350-2
n1339,s1351-2
n1340,s1352-2
n1341,s1353-2
n1342,s1354-2
n1343,s1355-2
n1344,s1356-2
n1347,s1366-2
n1348,s1364-2
n1346,s1357-2
n1345,s1358-2
n1350,s1365-2
n1351,s1359-2
n1349,s1360-2
n1354,s1372-2
n1353,s1367-2
n1352,s1368-2
n1355,s1373-2
n1358,s1374-2
n1357,s1369-2
n1356,s1370-2
n1360,s1376-1
n1359,s1377-1
n1361,s1381-1
n1363,s1378-1
n1362,s1379-1
n1364,s1383-1
n1366,s1392-1
n1367,s1390-1
n1365,s1384-1
n1368,s1385-1
n1370,s1393-1
n1369,s1386-1
n1372,s1394-1
n1371,s1387-1
n1375,s1395-1
n1374,s1391-1
n1373,s1388-1
n1376,s1396-1
n1377,s1397-1
n1378,s1398-1
n1380,s1403-1
n1381,s1401-1
n1379,s1399-1
n1382,s1404-1
n1384,s1402-1
n1383,s1400-1
n1385,s1406-1
n1386,s1419-1
n1388,s1414-1
n1387,s1407-1
n1389,s1408-1
n1390,s1420-1
n1391,s1409-1
n1393,s1421-1
n1392,s1410-1
n1396,s1422-1
n1395,s1415-1
n1394,s1411-1
n1398,s1423-1
n1397,s1416-1
n1400,s1424-1
n1399,s1417-1
n1402,s1425-1
n1403,s1418-1
n1401,s1413-1
n1405,s1437-1
n1406,s1436-1
n1404,s1426-1
n1407,s1427-1
n1408,s1438-1
n1410,s1428-1
n1409,s1429-1
n1413,s1439-1
n1412,s1430-1
n1411,s1431-1
n1414,s1432-1
n1415,s1433-1
n1416,s1440-1
n1418,s1434-1
n1417,s1435-1
n1419,s1449-1
n1421,s1448-1
n1420,s1441-1
n1422,s1442-1
n1424,s1450-1
n1423,s1443-1
n1425,s1444-1
n1427,s1445-1
n1426,s1446-1
n1428,s1452-1
n1429,s1453-1
n1430,s1454-1
n1431,s1460-1
n1433,s1456-1
n1432,s1457-1
n1434,s1461-1
n1436,s1458-1
n1435,s1459-1
n1438,s1466-1
n1437,s1462-1
n1439,s1472-1
n1441,s1473-1
n1440,s1463-1
n1443,s1474-1
n1442,s1464-1
n1445,s1475-1
n1444,s1465-1
n1446,s1468-1
n1447,s1469-1
n1448,s1470-1
n1450,s1480-1
n1449,s1476-1
n1451,s1486-1
n1453,s1487-1
n1452,s1477-1
n1455,s1488-1
n1454,s1478-1
n1457,s1489-1
n1456,s1479-1
n1458,s1482-1
n1459,s1483-1
n1460,s1484-1
n1462,s1490-1
n1461,s1491-1
n1463,s1504-1
n1464,s1505-1
n1466,s1492-1
n1465,s1493-1
n1469,s1506-1
n1468,s1494-1
n1467,s1495-1
n1472,s1507-1
n1470,s1496-1
n1471,s1497-1
n1474,s1508-1
n1475,s1499-1
n1473,s1498-1
n1476,s1500-1
n1478,s1509-1
n1477,s1501-1
n1480,s1510-1
n1479,s1502-1
n1482,s1519-1
n1481,s1511-1
n1483,s1512-1
n1486,s1520-1
n1485,s1521-1
n1484,s1513-1
n1487,s1514-1
n1489,s1522-1
n1488,s1515-1
n1490,s1516-1
n1493,s1523-1
n1492,s1524-1
n1491,s1517-1
n1494,s1518-1
n1495,s1525-1
n1496,s1526-1
n1500,s1532-1
n1498,s1533-1
n1497,s1527-1
n1499,s1528-1
n1503,s1534-1
n1504,s1535-1
n1502,s1529-1
n1501,s1530-1
n1506,s1548-1
n1505,s1536-1
n1507,s1537-1
n1509,s1545-1
n1511,s1540-1
n1512,s1541-1
n1515,s1549-1
n1513,s1546-1
n1514,s1542-1
n1517,s1547-1
n1516,s1543-1
n1520,s1555-1
n1519,s1550-1
n1518,s1551-1
n1521,s1556-1
n1523,s1557-1
n1524,s1552-1
n1522,s1553-1
n1526,s1376-2
n1525,s1377-2
n1527,s1381-2
n1529,s1378-2
n1528,s1379-2
n1530,s1383-2
n1532,s1392-2
n1533,s1390-2
n1531,s1384-2
n1534,s1385-2
n1536,s1393-2
n1535,s1386-2
n1538,s1394-2
n1537,s1387-2
n1541,s1395-2
n1540,s1391-2
n1539,s1388-2
n1542,s1396-2
n1543,s1397-2
n1544,s1398-2
n1546,s1403-2
n1547,s1401-2
n1545,s1399-2
n1548,s1404-2
n1550,s1402-2
n1549,s1400-2
n1551,s1406-2
n1552,s1419-2
n1554,s1414-2
n1553,s1407-2
n1555,s1408-2
n1556,s1420-2
n1557,s1409-2
n1559,s1421-2
n1558,s1410-2
n1562,s1422-2
n1561,s1415-2
n1560,s1411-2
n1564,s1423-2
n1563,s1416-2
n1566,s1424-2
n1565,s1417-2
n1568,s1425-2
n1569,s1418-2
n1567,s1413-2
n1571,s1437-2
n1572,s1436-2
n1570,s1426-2
n1573,s1427-2
n1574,s1438-2
n1576,s1428-2
n1575,s1429-2
n1579,s1439-2
n1578,s1430-2
n1577,s1431-2
n1580,s1432-2
n1581,s1433-2
n1582,s1440-2
n1584,s1434-2
n1583,s1435-2
n1585,s1449-2
n1587,s1448-2
n1586,s1441-2
n1588,s1442-2
n1590,s1450-2
n1589,s1443-2
n1591,s1444-2
n1593,s1445-2
n1592,s1446-2
n1594,s1452-2
n1595,s1453-2
n1596,s1454-2
n1597,s1460-2
n1599,s1456-2
n1598,s1457-2
n1600,s1461-2
