id_m,id_s
n238,s245-1
n239,s246-1
n240,s247-1
n241,s248-1
n242,s249-1
n243,s250-1
n245,s264-1
n244,s258-1
n246,s265-1
n247,s266-1
n249,s267-1
n248,s259-1
n250,s260-1
n251,s268-1
n252,s261-1
n253,s269-1
n254,s262-1
n255,s263-1
n257,s277-1
n256,s270-1
n260,s278-1
n260a,s271-1
n261,s272-1
n263,s279-1
n262,s273-1
n265,s280-1
n264,s274-1
n266,s281-1
n267,s275-1
n268,s282-1
n269,s276-1
n275,s293-1
n274,s294-1
n272,s283-1
n270,s284-1
n271,s285-1
n273,s286-1
n279,s295-1
n277,s296-1
n278,s297-1
n276,s298-1
n280,s287-1
n281,s288-1
n282,s289-1
n283,s290-1
n284,s291-1
n285,s292-1
n286,s307-1
n288,s308-1
n287,s300-1
n292,s309-1
n290,s310-1
n291,s311-1
n289,s312-1
n293,s301-1
n294,s302-1
n295,s303-1
n296,s304-1
n297,s305-1
n298,s306-1
n300,s323-1
n299,s314-1
n301,s324-1
n302,s325-1
n303,s316-1
n304,s326-1
n305,s317-1
n306,s318-1
n307,s327-1
n308,s319-1
n309,s320-1
n310,s328-1
n311,s321-1
n312,s322-1
n313,s335-1
n314,s329-1
n315,s330-1
n316,s336-1
n317,s331-1
n318,s332-1
n319,s337-1
n320,s333-1
n321,s338-1
n322,s339-1
n323,s340-1
n325,s350-1
n324,s341-1
n327,s351-1
n328,s352-1
n329,s343-1
n330,s353-1
n331,s344-1
n332,s345-1
n333,s354-1
n334,s346-1
n335,s347-1
n336,s355-1
n337,s348-1
n338,s349-1
n339,s362-1
n340,s356-1
n341,s357-1
n342,s363-1
n343,s358-1
n344,s359-1
n345,s364-1
n346,s360-1
n347,s365-1
n348,s366-1
n349,s367-1
n351,s377-1
n350,s368-1
n352,s378-1
n353,s379-1
n354,s370-1
n355,s380-1
n356,s371-1
n357,s372-1
n358,s381-1
n359,s373-1
n360,s374-1
n362,s382-1
n363,s375-1
n364,s376-1
n365,s389-1
n366,s383-1
n367,s384-1
n369,s390-1
n368,s385-1
n370,s386-1
n372,s391-1
n371,s387-1
n373,s392-1
n375,s393-1
n374,s388-1
n376,s394-1
n378,s403-1
n377,s395-1
n379,s396-1
n380,s397-1
n381,s398-1
n382,s404-1
n383,s405-1
n384,s406-1
n385,s407-1
n386,s399-1
n387,s400-1
n388,s408-1
n389,s401-1
n390,s402-1
n391,s414-1
n392,s409-1
n393,s415-1
n394,s416-1
n395,s417-1
n397,s418-1
n396,s410-1
n398,s411-1
n400,s419-1
n399,s412-1
n401,s413-1
n404,s427-1
n403,s428-1
n402,s420-1
n405,s429-1
n406,s421-1
n407,s430-1
n408,s422-1
n409,s431-1
n410,s423-1
n411,s432-1
n412,s424-1
n414,s433-1
n413,s425-1
n415,s434-1
n416,s426-1
n417,s438-1
n418,s435-1
n419,s439-1
n420,s436-1
n421,s448-1
n423,s449-1
n424,s450-1
n422,s441-1
n425,s442-1
n426,s444-1
n427,s446-1
n428,s457-1
n429,s458-1
n430,s459-1
n431,s453-1
n432,s454-1
n433,s455-1
n434,s456-1
n437,s469-1
n436,s468-1
n435,s462-1
n438,s463-1
n440,s470-1
n441,s464-1
n439,s465-1
n442,s471-1
n443,s466-1
n444,s467-1
n447,s476-1
n446,s472-1
n445,s473-1
n448,s477-1
n449,s474-1
n450,s475-1
n451,s486-1
n452,s479-1
n453,s487-1
n454,s488-1
n457,s482-1
n456,s481-1
n458,s483-1
n455,s480-1
n459,s484-1
n460,s485-1
n462,s496-1
n461,s490-1
n463,s491-1
n465,s497-1
n466,s498-1
n464,s492-1
n467,s493-1
n468,s494-1
n469,s495-1
n471,s506-1
n470,s500-1
n472,s501-1
n474,s507-1
n473,s508-1
n475,s502-1
n476,s503-1
n479,s509-1
n478,s510-1
n477,s504-1
n480,s505-1
n482,s517-1
n483,s518-1
n481,s511-1
n484,s512-1
n485,s513-1
n486,s514-1
n487,s515-1
n488,s516-1
n489,s527-1
n490,s521-1
n491,s528-1
n492,s522-1
n493,s529-1
n495,s530-1
n494,s523-1
n496,s531-1
n497,s524-1
n498,s532-1
n500,s533-1
n499,s525-1
n502,s534-1
n501,s526-1
n503,s535-1
n505,s542-1
n504,s536-1
n506,s543-1
n507,s537-1
n508,s544-1
n510,s545-1
n509,s538-1
n511,s546-1
n512,s539-1
n513,s547-1
n514,s548-1
n515,s540-1
n516,s549-1
n517,s541-1
n518,s550-1
n519,s559-1
n520,s560-1
n521,s551-1
n522,s552-1
n523,s561-1
n524,s557-1
n525,s553-1
n526,s554-1
n529,s562-1
n528,s558-1
n527,s555-1
n530,s556-1
n533,s568-1
n532,s566-1
n531,s563-1
n534,s569-1
n535,s564-1
n538,s570-1
n536,s567-1
n537,s565-1
n540,s578-1
n539,s571-1
n541,s579-1
n542,s580-1
n545,s581-1
n546,s574-1
n547,s575-1
n544,s573-1
n543,s572-1
n549,s582-1
n548,s576-1
n551,s583-1
n550,s577-1
n553,s590-1
n552,s584-1
n555,s591-1
n554,s585-1
n557,s592-1
n556,s586-1
n558,s593-1
n559,s587-1
n561,s594-1
n560,s588-1
n562,s595-1
n563,s589-1
n564,s602-1
n565,s596-1
n566,s597-1
n568,s603-1
n569,s604-1
n567,s598-1
n570,s599-1
n573,s605-1
n572,s606-1
n571,s600-1
n574,s601-1
n576,s613-1
n577,s614-1
n575,s607-1
n578,s608-1
n579,s615-1
n580,s610-1
n581,s616-1
n582,s612-1
n583,s627-1
n585,s617-1
n584,s618-1
n587,s619-1
n586,s620-1
n590,s622-1
n589,s623-1
n592,s625-1
n593,s626-1
n595,s640-1
n596,s630-1
n594,s631-1
n597,s632-1
n598,s633-1
n599,s641-1
n600,s635-1
n601,s636-1
n602,s642-1
n603,s638-1
n604,s639-1
n605,s653-1
n606,s643-1
n607,s644-1
n608,s645-1
n609,s646-1
n610,s654-1
n611,s648-1
n612,s649-1
n613,s655-1
n614,s651-1
n615,s652-1
n616,s666-1
n617,s667-1
n619,s656-1
n618,s657-1
n621,s658-1
n620,s659-1
n622,s668-1
n623,s661-1
n624,s662-1
n625,s669-1
n627,s664-1
n626,s665-1
n628,s680-1
n629,s681-1
n631,s670-1
n630,s671-1
n633,s672-1
n632,s673-1
n634,s682-1
n636,s675-1
n635,s676-1
n637,s683-1
n639,s678-1
n638,s679-1
n643,s694-1
n640,s695-1
n641,s684-1
n642,s685-1
n644,s686-1
n645,s687-1
n646,s696-1
n648,s689-1
n647,s690-1
n649,s697-1
n651,s692-1
n650,s693-1
n655,s708-1
n652,s709-1
n654,s698-1
n653,s699-1
n657,s700-1
n656,s701-1
n658,s710-1
n660,s703-1
n659,s704-1
n661,s711-1
n663,s706-1
n662,s707-1
n665,s723-1
n664,s724-1
n667,s712-1
n666,s713-1
n668,s714-1
n669,s715-1
n670,s725-1
n672,s717-1
n671,s718-1
n675,s726-1
n673,s727-1
n674,s719-1
n676,s720-1
n677,s721-1
n678,s722-1
n679,s738-1
n681,s729-1
n680,s730-1
n682,s739-1
n683,s740-1
n685,s731-1
n684,s732-1
n687,s733-1
n686,s734-1
n688,s741-1
n690,s736-1
n689,s737-1
n691,s751-1
n693,s743-1
n692,s744-1
n694,s752-1
n696,s746-1
n695,s747-1
n697,s753-1
n699,s749-1
n698,s750-1
n702,s766-1
n701,s754-1
n700,s755-1
n703,s756-1
n704,s757-1
n705,s758-1
n706,s759-1
n708,s760-1
n707,s761-1
n709,s762-1
n710,s763-1
n712,s769-1
n713,s764-1
n711,s765-1
n716,s782-1
n714,s770-1
n715,s771-1
n718,s772-1
n717,s773-1
n719,s774-1
n720,s775-1
n722,s776-1
n721,s777-1
n723,s778-1
n724,s779-1
n726,s785-1
n727,s780-1
n725,s781-1
n729,s798-1
n728,s786-1
n730,s787-1
n732,s799-1
n733,s788-1
n731,s789-1
n736,s800-1
n734,s790-1
n735,s791-1
n739,s801-1
n738,s792-1
n737,s793-1
n741,s802-1
n740,s794-1
n742,s795-1
n743,s803-1
n745,s796-1
n744,s797-1
n748,s816-1
n747,s804-1
n746,s805-1
n749,s806-1
n750,s807-1
n751,s808-1
n752,s809-1
n753,s810-1
n754,s811-1
n755,s812-1
n756,s813-1
n758,s814-1
n757,s815-1
n761,s827-1
n760,s819-1
n759,s820-1
n765,s828-1
n764,s821-1
n763,s822-1
n762,s823-1
n768,s829-1
n769,s824-1
n767,s825-1
n766,s826-1
n772,s836-1
n771,s830-1
n770,s831-1
n776,s837-1
n774,s833-1
n775,s834-1
n780,s848-1
n778,s839-1
n779,s840-1
n781,s841-1
n777,s838-1
n786,s849-1
n782,s842-1
n783,s843-1
n784,s844-1
n791,s850-1
n788,s845-1
n790,s846-1
n789,s847-1
n795,s856-1
n794,s851-1
n792,s852-1
n793,s853-1
n798,s857-1
n797,s854-1
n796,s855-1
n801,s866-1
n799,s858-1
n800,s859-1
n802,s860-1
n803,s861-1
n806,s867-1
n805,s862-1
n804,s863-1
n809,s868-1
n808,s864-1
n807,s865-1
n812,s876-1
n811,s869-1
n810,s870-1
n813,s871-1
n814,s872-1
n815,s873-1
n816,s874-1
n817,s875-1
n820,s882-1
n819,s883-1
n818,s879-1
n823,s884-1
n822,s885-1
n821,s880-1
n826,s886-1
n825,s887-1
n824,s881-1
n829,s894-1
n828,s892-1
n827,s888-1
n830,s889-1
n831,s890-1
n833,s893-1
n832,s891-1
n837,s902-1
n836,s903-1
n835,s896-1
n838,s897-1
n842,s904-1
n841,s905-1
n840,s898-1
n839,s899-1
n846,s906-1
n845,s907-1
n844,s900-1
n843,s901-1
n849,s912-1
n850,s913-1
n848,s908-1
n847,s909-1
n854,s914-1
n853,s915-1
n852,s910-1
n851,s911-1
n857,s924-1
n856,s916-1
n855,s917-1
n858,s918-1
n859,s919-1
n862,s925-1
n861,s920-1
n860,s921-1
n864,s926-1
n865,s922-1
n863,s923-1
n866,s927-1
n867,s928-1
n870,s929-1
n871,s930-1
n872,s940-1
n873,s932-1
n874,s933-1
n875,s942-1
n877,s935-1
n876,s936-1
n878,s953-1
n880,s945-1
n879,s946-1
n881,s955-1
n883,s948-1
n882,s949-1
n884,s957-1
n886,s951-1
n885,s952-1
n888,s971-1
n887,s972-1
n889,s960-1
n890,s961-1
n891,s962-1
n893,s973-1
n892,s974-1
n894,s964-1
n895,s965-1
n896,s966-1
n898,s975-1
n897,s976-1
n899,s968-1
n900,s969-1
n901,s970-1
n903,s989-1
n902,s990-1
n904,s978-1
n905,s979-1
n906,s980-1
n908,s991-1
n907,s992-1
n909,s982-1
n910,s983-1
n911,s984-1
n912,s993-1
n913,s994-1
n914,s986-1
n915,s987-1
n916,s988-1
n917,s1002-1
n920,s995-1
n918,s996-1
n919,s997-1
n921,s1003-1
n922,s1004-1
n923,s1005-1
n924,s1006-1
n925,s1007-1
n926,s1008-1
n927,s1009-1
n928,s1010-1
n931,s999-1
n930,s1011-1
n933,s1012-1
n935,s1013-1
n936,s1000-1
n937,s1001-1
n938,s1018-1
n939,s1014-1
n940,s1019-1
n941,s1020-1
n942,s1021-1
n943,s1022-1
n944,s1023-1
n945,s1024-1
n946,s1025-1
n947,s1026-1
n949,s1015-1
n950,s1027-1
n953,s1028-1
n955,s1029-1
n954,s1016-1
n956,s1017-1
n958,s1034-1
n957,s1030-1
n959,s1035-1
n960,s1036-1
n961,s1037-1
n962,s1038-1
n963,s1039-1
n964,s1040-1
n965,s1041-1
n967,s1042-1
n968,s1031-1
n969,s1043-1
n972,s1044-1
n974,s1045-1
n973,s1032-1
n975,s1033-1
n976,s1051-1
n977,s1046-1
n978,s1052-1
n979,s1053-1
n980,s1054-1
n981,s1055-1
n982,s1047-1
n983,s1056-1
n984,s1057-1
n985,s1058-1
n986,s1059-1
n988,s1048-1
n989,s1060-1
n991,s1061-1
n993a,s1062-1
n993,s1049-1
n994,s1050-1
n997,s1066-1
n999,s1067-1
n998,s1068-1
n996,s1069-1
n995,s1063-1
n1001,s1070-1
n1002,s1071-1
n1000,s1064-1
n1006,s1072-1
n1004,s1073-1
n1005,s1065-1
n1009,s1077-1
n1008,s1078-1
n1007,s1074-1
n1012,s1079-1
n1011,s1080-1
n1010,s1075-1
n1013,s1081-1
n1014,s1076-1
n1020,s1089-1
n1018,s1082-1
n1023,s1090-1
n1023a,s1083-1
n1024,s1091-1
n1025,s1084-1
n1027,s1092-1
n1026,s1085-1
n1030,s1093-1
n1029,s1094-1
n1031,s1086-1
n1032,s1087-1
n1028,s1088-1
n1037,s1100-1
n1035,s1101-1
n1036,s1095-1
n1034,s1096-1
n1033,s1097-1
n1039,s1102-1
n1040,s1103-1
n1038,s1098-1
n1041,s3-2
n1042,s1-2
n1043,s4-2
n1044,s5-2
n1045,s6-2
n1047,s7-2
n1046,s2-2
n1048,s8-2
n1050,s11-2
n1049,s9-2
n1051,s12-2
n1052,s13-2
n1053,s14-2
n1055,s15-2
n1054,s10-2
n1056,s16-2
n1058,s19-2
n1057,s17-2
n1059,s20-2
n1060,s21-2
n1061,s22-2
n1063,s23-2
n1062,s18-2
n1064,s24-2
n1066,s29-2
n1065,s25-2
n1068,s30-2
n1067,s26-2
n1070,s31-2
n1069,s27-2
n1071,s32-2
n1072,s33-2
n1073,s34-2
n1076,s38-2
n1075,s39-2
n1074,s35-2
n1077,s36-2
n1078,s37-2
n1079,s42-2
n1080,s43-2
n1081,s44-2
n1083,s48-2
n1082,s47-2
n1084,s49-2
n1085,s50-2
n1087,s56-2
n1089,s57-2
n1088,s53-2
n1092,s54-2
n1093,s55-2
n1094,s58-2
n1097,s63-2
n1095,s62-2
n1096,s59-2
n1099,s64-2
n1098,s60-2
n1101,s65-2
n1100,s61-2
n1103,s73-2
n1102,s66-2
n1104,s67-2
n1105,s68-2
n1106,s69-2
n1108,s75-2
n1107,s70-2
n1109,s71-2
n1111,s80-2
n1110,s76-2
n1112,s77-2
n1115,s82-2
n1114,s78-2
n1113,s79-2
n1118,s88-2
n1117,s83-2
n1116,s84-2
n1120,s90-2
n1121,s91-2
n1119,s86-2
n1124,s92-2
n1125,s93-2
n1123,s87-2
n1128,s98-2
n1127,s99-2
n1126,s94-2
n1131,s100-2
n1130,s101-2
n1129,s95-2
n1133,s102-2
n1134,s103-2
n1132,s96-2
n1136,s104-2
n1135,s105-2
n1137,s97-2
n1140,s109-2
n1139,s110-2
n1138,s106-2
n1143,s111-2
n1142,s112-2
n1141,s107-2
n1145,s113-2
n1146,s114-2
n1144,s108-2
n1149,s121-2
n1148,s122-2
n1150,s115-2
n1147,s116-2
n1153,s123-2
n1154,s124-2
n1152,s117-2
n1151,s118-2
n1158,s125-2
n1157,s126-2
n1156,s119-2
n1155,s120-2
n1160,s135-2
n1162,s136-2
n1161,s127-2
n1159,s128-2
n1165,s137-2
n1166,s138-2
n1163,s129-2
n1164,s130-2
n1167,s139-2
n1168,s140-2
n1169,s131-2
n1170,s132-2
n1172,s133-2
n1173,s141-2
n1174,s142-2
n1175,s134-2
n1177,s149-2
n1176,s150-2
n1178,s143-2
n1180,s151-2
n1181,s152-2
n1179,s144-2
n1183,s153-2
n1184,s154-2
n1182,s145-2
n1185,s146-2
n1186,s147-2
n1187,s155-2
n1189,s156-2
n1190,s148-2
n1193,s160-2
n1191,s161-2
n1192,s157-2
n1196,s162-2
n1195,s163-2
n1194,s158-2
n1199,s164-2
n1198,s165-2
n1197,s159-2
n1201,s170-2
n1202,s171-2
n1200,s166-2
n1203,s167-2
n1207,s173-2
n1206,s174-2
n1205,s168-2
n1204,s169-2
n1210,s179-2
n1209,s175-2
n1208,s176-2
n1214,s181-2
n1213,s182-2
n1211,s183-2
n1212,s178-2
n1217,s187-2
n1216,s188-2
n1215,s184-2
n1220,s190-2
n1221,s191-2
n1218,s192-2
n1219,s186-2
n1224,s196-2
n1223,s197-2
n1222,s193-2
n1227,s199-2
n1226,s200-2
n1225,s195-2
n1230,s207-2
n1229,s208-2
n1228,s201-2
n1231,s209-2
n1232,s210-2
n1234,s211-2
n1233,s202-2
n1235,s203-2
n1237,s212-2
n1236,s204-2
n1238,s213-2
n1239,s205-2
n1240,s206-2
n1242,s221-2
n1241,s214-2
n1244,s222-2
n1245,s215-2
n1246,s216-2
n1247,s223-2
n1248,s217-2
n1249,s224-2
n1250,s218-2
n1251,s225-2
n1252,s219-2
n1254,s226-2
n1253,s220-2
n1258,s237-2
n1259,s238-2
n1255,s227-2
n1256,s228-2
n1257,s229-2
n1260,s230-2
n1263,s239-2
n1264,s240-2
n1262,s241-2
n1261,s242-2
n1265,s231-2
n1266,s232-2
n1267,s233-2
n1268,s234-2
n1269,s235-2
n1270,s236-2
n1271,s251-2
n1272,s252-2
n1273,s244-2
n1275,s253-2
n1276,s254-2
n1277,s255-2
n1274,s256-2
n1278,s245-2
n1279,s246-2
n1280,s247-2
n1281,s248-2
n1282,s249-2
n1283,s250-2
n1285,s264-2
n1284,s258-2
n1286,s265-2
n1287,s266-2
n1289,s267-2
n1288,s259-2
n1290,s260-2
n1291,s268-2
n1292,s261-2
n1293,s269-2
n1294,s262-2
n1295,s263-2
n1297,s277-2
n1296,s270-2
n1300,s278-2
n1300a,s271-2
n1301,s272-2
n1303,s279-2
n1302,s273-2
n1305,s280-2
n1304,s274-2
n1306,s281-2
n1307,s275-2
n1308,s282-2
n1309,s276-2
n1315,s293-2
n1314,s294-2
n1312,s283-2
n1310,s284-2
n1311,s285-2
n1313,s286-2
n1319,s295-2
n1317,s296-2
n1318,s297-2
n1316,s298-2
n1320,s287-2
n1321,s288-2
n1322,s289-2
n1323,s290-2
n1324,s291-2
n1325,s292-2
n1326,s307-2
n1328,s308-2
n1327,s300-2
n1332,s309-2
n1330,s310-2
n1331,s311-2
n1329,s312-2
n1333,s301-2
n1334,s302-2
n1335,s303-2
n1336,s304-2
n1337,s305-2
n1338,s306-2
n1340,s323-2
n1339,s314-2
n1341,s324-2
n1342,s325-2
n1343,s316-2
n1344,s326-2
n1345,s317-2
n1346,s318-2
n1347,s327-2
n1348,s319-2
n1349,s320-2
n1350,s328-2
n1351,s321-2
n1352,s322-2
n1353,s335-2
n1354,s329-2
n1355,s330-2
n1356,s336-2
n1357,s331-2
n1358,s332-2
n1359,s337-2
n1360,s333-2
n1361,s338-2
n1362,s339-2
n1363,s340-2
n1365,s350-2
n1364,s341-2
n1367,s351-2
n1368,s352-2
n1369,s343-2
n1370,s353-2
n1371,s344-2
n1372,s345-2
n1373,s354-2
n1374,s346-2
n1375,s347-2
n1376,s355-2
n1377,s348-2
n1378,s349-2
n1379,s362-2
n1380,s356-2
n1381,s357-2
n1382,s363-2
n1383,s358-2
n1384,s359-2
n1385,s364-2
n1386,s360-2
n1387,s365-2
n1388,s366-2
n1389,s367-2
n1391,s377-2
n1390,s368-2
n1392,s378-2
n1393,s379-2
n1394,s370-2
n1395,s380-2
n1396,s371-2
n1397,s372-2
n1398,s381-2
n1399,s373-2
n1400,s374-2
n1402,s382-2
n1403,s375-2
n1404,s376-2
n1405,s389-2
n1406,s383-2
n1407,s384-2
n1409,s390-2
n1408,s385-2
n1410,s386-2
n1412,s391-2
n1411,s387-2
n1413,s392-2
n1415,s393-2
n1414,s388-2
n1416,s394-2
n1418,s403-2
n1417,s395-2
n1419,s396-2
n1420,s397-2
n1421,s398-2
n1422,s404-2
n1423,s405-2
n1424,s406-2
n1425,s407-2
n1426,s399-2
n1427,s400-2
n1428,s408-2
n1429,s401-2
n1430,s402-2
n1431,s414-2
n1432,s409-2
n1433,s415-2
n1434,s416-2
n1435,s417-2
n1437,s418-2
n1436,s410-2
n1438,s411-2
n1440,s419-2
n1439,s412-2
n1441,s413-2
n1444,s427-2
n1443,s428-2
n1442,s420-2
n1445,s429-2
n1446,s421-2
n1447,s430-2
n1448,s422-2
n1449,s431-2
n1450,s423-2
n1451,s432-2
n1452,s424-2
n1454,s433-2
n1453,s425-2
n1455,s434-2
n1456,s426-2
n1457,s438-2
n1458,s435-2
n1459,s439-2
n1460,s436-2
n1461,s448-2
n1463,s449-2
n1464,s450-2
n1462,s441-2
n1465,s442-2
n1466,s444-2
n1467,s446-2
n1468,s457-2
n1469,s458-2
n1470,s459-2
n1471,s453-2
n1472,s454-2
n1473,s455-2
n1474,s456-2
n1477,s469-2
n1476,s468-2
n1475,s462-2
n1478,s463-2
n1480,s470-2
n1481,s464-2
n1479,s465-2
n1482,s471-2
n1483,s466-2
n1484,s467-2
n1487,s476-2
n1486,s472-2
n1485,s473-2
n1488,s477-2
n1489,s474-2
n1490,s475-2
n1491,s486-2
n1492,s479-2
n1493,s487-2
n1494,s488-2
n1497,s482-2
n1498,s483-2
n1496,s481-2
n1495,s480-2
n1499,s484-2
n1500,s485-2
n1502,s496-2
n1501,s490-2
n1503,s491-2
n1505,s497-2
n1506,s498-2
n1504,s492-2
n1507,s493-2
n1508,s494-2
n1509,s495-2
n1511,s506-2
n1510,s500-2
n1512,s501-2
n1514,s507-2
n1513,s508-2
n1515,s502-2
n1516,s503-2
n1519,s509-2
n1518,s510-2
n1517,s504-2
n1520,s505-2
n1522,s517-2
n1523,s518-2
n1521,s511-2
n1524,s512-2
n1525,s513-2
n1526,s514-2
n1527,s515-2
n1528,s516-2
n1529,s527-2
n1530,s521-2
n1531,s528-2
n1532,s522-2
n1533,s529-2
n1535,s530-2
n1534,s523-2
n1536,s531-2
n1537,s524-2
n1538,s532-2
n1540,s533-2
n1539,s525-2
n1542,s534-2
n1541,s526-2
n1543,s535-2
n1545,s542-2
n1544,s536-2
n1546,s543-2
n1547,s537-2
n1548,s544-2
n1550,s545-2
n1549,s538-2
n1551,s546-2
n1552,s539-2
n1553,s547-2
n1554,s548-2
n1555,s540-2
n1556,s549-2
n1557,s541-2
n1558,s550-2
n1559,s559-2
n1560,s560-2
n1561,s551-2
n1562,s552-2
n1563,s561-2
n1564,s557-2
n1565,s553-2
n1566,s554-2
n1569,s562-2
n1568,s558-2
n1567,s555-2
n1570,s556-2
n1573,s568-2
n1572,s566-2
n1571,s563-2
n1574,s569-2
n1575,s564-2
n1578,s570-2
n1576,s567-2
n1577,s565-2
n1580,s578-2
n1579,s571-2
n1581,s579-2
n1582,s580-2
n1585,s581-2
n1586,s574-2
n1587,s575-2
n1584,s573-2
n1583,s572-2
n1589,s582-2
n1588,s576-2
n1591,s583-2
n1590,s577-2
n1593,s590-2
n1592,s584-2
n1595,s591-2
n1594,s585-2
n1597,s592-2
n1596,s586-2
n1598,s593-2
n1599,s587-2
n1601,s594-2
n1600,s588-2
n1602,s595-2
n1603,s589-2
n1604,s602-2
n1605,s596-2
n1606,s597-2
n1608,s603-2
n1609,s604-2
n1607,s598-2
n1610,s599-2
n1613,s605-2
n1612,s606-2
n1611,s600-2
n1614,s601-2
n1616,s613-2
n1617,s614-2
n1615,s607-2
n1618,s608-2
n1619,s615-2
n1620,s610-2
n1621,s616-2
n1622,s612-2
n1623,s627-2
n1625,s617-2
n1624,s618-2
n1627,s619-2
n1626,s620-2
n1630,s622-2
n1629,s623-2
n1632,s625-2
n1633,s626-2
n1635,s640-2
n1636,s630-2
n1634,s631-2
n1637,s632-2
n1638,s633-2
n1639,s641-2
n1640,s635-2
n1641,s636-2
n1642,s642-2
n1643,s638-2
n1644,s639-2
n1645,s653-2
n1646,s643-2
n1647,s644-2
n1648,s645-2
n1649,s646-2
n1650,s654-2
n1651,s648-2
n1652,s649-2
n1653,s655-2
n1654,s651-2
n1655,s652-2
n1656,s666-2
n1657,s667-2
n1659,s656-2
n1658,s657-2
n1661,s658-2
n1660,s659-2
n1662,s668-2
n1663,s661-2
n1664,s662-2
n1665,s669-2
n1667,s664-2
n1666,s665-2
n1668,s680-2
n1669,s681-2
n1671,s670-2
n1670,s671-2
n1673,s672-2
n1672,s673-2
n1674,s682-2
n1676,s675-2
n1675,s676-2
n1677,s683-2
n1679,s678-2
n1678,s679-2
n1683,s694-2
n1680,s695-2
n1681,s684-2
n1682,s685-2
n1684,s686-2
n1685,s687-2
n1686,s696-2
n1688,s689-2
n1687,s690-2
n1689,s697-2
n1691,s692-2
n1690,s693-2
n1695,s708-2
n1692,s709-2
n1694,s698-2
n1693,s699-2
n1697,s700-2
