id_m,id_s
n647,s680-1
n646,s681-1
n649,s687-1
n650,s682-1
n648,s683-1
n652,s688-1
n651,s689-1
n653,s691-1
n654,s692-1
n655,s693-1
n656,s694-1
n657,s695-1
n658,s696-1
n659,s697-1
n660,s698-1
n661,s699-1
n662,s700-1
n663,s701-1
n664,s702-1
n665,s703-1
n666,s704-1
n667,s705-1
n668,s706-1
n669,s707-1
n672,s714-1
n671,s708-1
n670,s709-1
n674,s710-1
n673,s711-1
n676,s716-1
n677,s712-1
n675,s713-1
n678,s718-1
n680,s720-1
n681,s721-1
n682,s722-1
n683,s723-1
n684,s724-1
n685,s725-1
n686,s726-1
n687,s727-1
n688,s728-1
n689,s729-1
n690,s730-1
n691,s731-1
n692,s732-1
n693,s733-1
n694,s734-1
n695,s735-1
n696,s736-1
n697,s755-1
n698,s737-1
n699,s738-1
n700,s739-1
n701,s740-1
n702,s741-1
n703,s742-1
n704,s743-1
n705,s744-1
n706,s745-1
n707,s746-1
n708,s747-1
n709,s748-1
n710,s756-1
n711,s749-1
n713,s751-1
n714,s752-1
n715,s753-1
n716,s754-1
n718,s768-1
n717,s757-1
n719,s758-1
n720,s759-1
n721,s760-1
n722,s761-1
n723,s762-1
n725,s769-1
n724,s763-1
n726,s764-1
n727,s765-1
n728,s766-1
n729,s767-1
n731,s770-1
n730,s775-1
n732,s776-1
n733,s777-1
n734,s778-1
n735,s779-1
n736,s780-1
n737,s781-1
n739,s771-1
n738,s772-1
n740,s782-1
n741,s783-1
n742,s784-1
n743,s785-1
n744,s786-1
n745,s787-1
n747,s773-1
n746,s774-1
n748,s788-1
n749,s789-1
n750,s790-1
n751,s791-1
n752,s792-1
n753,s797-1
n755,s793-1
n754,s794-1
n756,s798-1
n757,s799-1
n758,s800-1
n759,s801-1
n760,s802-1
n762,s803-1
n763,s795-1
n761,s796-1
n764,s804-1
n765,s805-1
n766,s806-1
n767,s807-1
n769,s812-1
n770,s808-1
n768,s809-1
n772,s814-1
n771,s815-1
n774,s816-1
n773,s817-1
n775,s824-1
n776,s825-1
n778,s826-1
n779,s827-1
n781,s828-1
n780,s829-1
n783,s830-1
n782,s831-1
n785,s820-1
n784,s821-1
n787,s832-1
n786,s833-1
n789,s840-1
n788,s841-1
n790,s842-1
n791,s843-1
n793,s844-1
n792,s845-1
n794,s846-1
n795,s847-1
n797,s836-1
n796,s837-1
n799,s848-1
n798,s849-1
n800,s854-1
n801,s855-1
n803,s856-1
n802,s857-1
n804,s858-1
n805,s859-1
n807,s860-1
n808,s861-1
n809,s850-1
n806,s851-1
n811,s862-1
n810,s863-1
n813,s874-1
n812,s875-1
n815,s866-1
n814,s867-1
n817,s868-1
n816,s869-1
n818,s870-1
n819,s871-1
n821,s872-1
n820,s873-1
n822,s878-1
n823,s879-1
n825,s892-1
n824,s893-1
n827,s882-1
n826,s883-1
n829,s884-1
n828,s885-1
n831,s886-1
n830,s887-1
n835,s894-1
n833,s895-1
n834,s888-1
n832,s889-1
n837,s890-1
n836,s891-1
n839,s896-1
n838,s897-1
n841,s904-1
n842,s905-1
n844,s906-1
n843,s907-1
n846,s908-1
n845,s909-1
n848,s910-1
n847,s911-1
n850,s900-1
n849,s901-1
n852,s912-1
n851,s913-1
n853,s920-1
n854,s921-1
n855,s922-1
n856,s923-1
n858,s924-1
n857,s925-1
n860,s926-1
n859,s927-1
n862,s916-1
n861,s917-1
n864,s928-1
n863,s929-1
n866,s934-1
n865,s935-1
n868,s936-1
n867,s937-1
n870,s938-1
n869,s939-1
n872,s940-1
n874,s941-1
n873,s930-1
n871,s931-1
n876,s942-1
n875,s943-1
n878,s954-1
n877,s955-1
n880,s946-1
n879,s947-1
n881,s948-1
n882,s949-1
n884,s950-1
n883,s951-1
n887,s952-1
n886,s953-1
n889,s958-1
n888,s959-1
n890,s970-1
n891,s971-1
n893,s962-1
n892,s963-1
n895,s964-1
n894,s965-1
n897,s966-1
n896,s967-1
n899,s968-1
n898,s969-1
n901,s974-1
n900,s975-1
n902,s988-1
n903,s989-1
n905,s978-1
n904,s979-1
n906,s980-1
n907,s981-1
n911,s990-1
n910,s991-1
n909,s982-1
n908,s983-1
n915,s992-1
n914,s993-1
n913,s984-1
n912,s985-1
n920,s994-1
n919,s995-1
n917,s986-1
n916,s987-1
n925,s1010-1
n923,s1011-1
n924,s1012-1
n922,s1013-1
n921,s997-1
n926,s999-1
n927,s1000-1
n928,s1001-1
n929,s1002-1
n930,s1003-1
n931,s1004-1
n932,s1005-1
n933,s1006-1
n934,s1007-1
n935,s1008-1
n936,s1009-1
n937,s1016-1
n939,s1023-1
n940,s1024-1
n938,s1020-1
n943,s1025-1
n942,s1026-1
n941,s1021-1
n946,s1027-1
n945,s1028-1
n944,s1022-1
n949,s1034-1
n948,s1031-1
n947,s1029-1
n950,s1032-1
n952,s1033-1
n951,s1030-1
n953,s1035-1
n957,s1038-1
n955,s1036-1
n956,s1037-1
n959,s1039-1
n960,s1040-1
n961,s1041-1
n962,s1042-1
n965,s1050-1
n963,s1047-1
n964,s1043-1
n966,s1044-1
n969,s1056-1
n968,s1057-1
n967,s1051-1
n971,s1052-1
n977,s1058-1
n976,s1053-1
n979,s1054-1
n978,s1055-1
n980,s1071-1
n981,s1072-1
n983,s1062-1
n982,s1063-1
n985,s1064-1
n984,s1065-1
n987,s1066-1
n986,s1067-1
n989,s1068-1
n988,s1069-1
n990,s1070-1
n992,s1079-1
n993,s1080-1
n991,s1073-1
n994,s1074-1
n996,s1081-1
n997,s1082-1
n995,s1075-1
n998,s1076-1
n1000,s1077-1
n999,s1078-1
n1002,s1096-1
n1001,s1097-1
n1004,s1086-1
n1003,s1087-1
n1006,s1088-1
n1005,s1089-1
n1008,s1090-1
n1007,s1091-1
n1010,s1092-1
n1009,s1093-1
n1012,s1094-1
n1011,s1095-1
n1016,s1107-1
n1014,s1108-1
n1015,s1104-1
n1013,s1098-1
n1017,s1099-1
n1021,s1109-1
n1019,s1110-1
n1020,s1105-1
n1018,s1100-1
n1022,s1101-1
n1024,s1111-1
n1026,s1112-1
n1025,s1106-1
n1023,s1102-1
n1027,s1103-1
n1029,s1121-1
n1031,s1122-1
n1030,s1119-1
n1028,s1113-1
n1032,s1114-1
n1034,s1120-1
n1033,s1115-1
n1035,s1116-1
n1037,s1124-1
n1038,s1123-1
n1036,s1117-1
n1039,s1118-1
n1041,s1136-1
n1042,s1130-1
n1043,s1125-1
n1040,s1126-1
n1044,s1131-1
n1046,s1127-1
n1045,s1128-1
n1047,s1133-1
n1048,s1134-1
n1049,s1135-1
n1050,s1140-1
n1051,s1141-1
n1053,s1142-1
n1052,s1139-1
n1054,s1161-1
n1055,s1144-1
n1056,s1145-1
n1057,s1146-1
n1058,s1147-1
n1059,s1148-1
n1060,s1149-1
n1061,s1150-1
n1062,s1151-1
n1063,s1152-1
n1064,s1153-1
n1065,s1154-1
n1067,s1162-1
n1068,s1163-1
n1066,s1155-1
n1069,s1156-1
n1070,s1157-1
n1071,s1158-1
n1072,s1159-1
n1073,s1160-1
n1074,s1175-1
n1075,s1176-1
n1079,s1178-1
n1076,s1177-1
n1078,s1171-1
n1077,s1164-1
n1080,s1165-1
n1082,s1166-1
n1089,s1179-1
n1087,s1173-1
n1088,s1169-1
n1090,s1180-1
n1091,s1181-1
n1092,s1182-1
n1095,s1183-1
n1094,s1174-1
n1093,s1170-1
n1096,s1184-1
n1099,s1196-1
n1098,s1194-1
n1101,s1197-1
n1110,s1198-1
n1109,s1195-1
n1111,s1190-1
n1112,s1191-1
n1113,s1192-1
n1114,s1193-1
n1119,s1208-1
n1118,s1209-1
n1117,s1210-1
n1116,s1211-1
n1115,s1200-1
n1120,s1201-1
n1121,s1202-1
n1122,s1203-1
n1123,s1204-1
n1124,s1205-1
n1125,s1206-1
n1126,s1207-1
n1129,s1220-1
n1128,s1221-1
n1130,s1222-1
n1131,s1223-1
n1127,s1212-1
n1132,s1213-1
n1133,s1214-1
n1134,s1215-1
n1135,s1216-1
n1136,s1217-1
n1137,s1218-1
n1138,s1219-1
n1141,s1234-1
n1140,s1235-1
n1142,s1236-1
n1139,s1224-1
n1143,s1225-1
n1144,s1226-1
n1145,s1227-1
n1146,s1228-1
n1147,s1229-1
n1148,s1230-1
n1149,s1231-1
n1150,s1232-1
n1151,s1233-1
n1154,s1244-1
n1153,s1242-1
n1152,s1237-1
n1155,s1238-1
n1156,s1239-1
n1157,s1243-1
n1158,s1240-1
n1159,s1245-1
n1160,s1246-1
n1161,s1247-1
n1162,s1248-1
n1163,s1250-1
n1164,s1252-1
n1165,s1253-1
n1166,s1254-1
n1167,s1255-1
n1168,s1256-1
n1169,s1257-1
n1170,s1258-1
n1171,s1259-1
n1172,s1260-1
n1173,s1261-1
n1174,s1262-1
n1175,s1263-1
n1176,s1267-1
n1177,s1264-1
n1178,s1268-1
n1179,s1265-1
n1180,s1269-1
n1182,s1270-1
n1183,s1274-1
n1184,s1275-1
n1185,s1276-1
n1186,s1277-1
n1187,s1278-1
n1188,s1279-1
n1189,s1280-1
n1190,s1281-1
n1191,s1282-1
n1193,s1283-1
n1192,s1272-1
n1194,s1284-1
n1195,s1289-1
n1196,s1286-1
n1197,s1290-1
n1198,s1287-1
n1199,s1291-1
n1200,s1288-1
n1204,s1304-1
n1203,s1305-1
n1201,s1306-1
n1202,s1307-1
n1205,s1293-1
n1206,s1294-1
n1207,s1295-1
n1208,s1296-1
n1209,s1297-1
n1210,s1298-1
n1211,s1299-1
n1212,s1300-1
n1213,s1301-1
n1214,s1302-1
n1215,s1303-1
n1218,s1320-1
n1217,s1321-1
n1216,s1322-1
n1219,s1309-1
n1220,s1310-1
n1221,s1311-1
n1222,s1312-1
n1223,s1313-1
n1224,s1314-1
n1225,s1315-1
n1226,s1316-1
n1227,s1317-1
n1228,s1318-1
n1229,s1319-1
n1233,s1335-1
n1231,s1336-1
n1232,s1337-1
n1230,s1338-1
n1234,s1324-1
n1235,s1325-1
n1236,s1326-1
n1237,s1327-1
n1238,s1328-1
n1239,s1329-1
n1240,s1330-1
n1241,s1331-1
n1242,s1332-1
n1243,s1333-1
n1244,s1334-1
n1245,s1348-1
n1246,s1349-1
n1247,s1350-1
n1248,s1351-1
n1249,s1340-1
n1250,s1341-1
n1251,s1342-1
n1252,s1343-1
n1253,s1353-1
n1254,s1345-1
n1255,s1346-1
n1256,s1347-1
n1257,s1364-1
n1258,s1365-1
n1259,s1366-1
n1260,s1367-1
n1261,s1356-1
n1262,s1357-1
n1263,s1358-1
n1264,s1359-1
n1265,s1369-1
n1266,s1361-1
n1267,s1362-1
n1268,s1363-1
n1271,s1386-1
n1270,s1379-1
n1269,s1371-1
n1272,s1380-1
n1273,s1381-1
n1274,s1382-1
n1277,s1384-1
n1276,s1373-1
n1278,s1374-1
n1279,s1375-1
n1281,s1385-1
n1280,s1376-1
n1282,s1377-1
n1283,s1378-1
n1286,s1406-1
n1285,s1400-1
n1284,s1387-1
n1287,s1401-1
n1288,s1402-1
n1289,s1389-1
n1290,s1390-1
n1292,s1403-1
n1291,s1391-1
n1293,s1392-1
n1294,s1393-1
n1296,s1404-1
n1295,s1394-1
n1297,s1395-1
n1298,s1396-1
n1300,s1405-1
n1299,s1397-1
n1301,s1398-1
n1302,s1399-1
n1306,s1425-1
n1305,s1416-1
n1304,s1417-1
n1303,s1407-1
n1307,s1418-1
n1309,s1419-1
n1310,s1420-1
n1308,s1408-1
n1311,s1421-1
n1314,s1422-1
n1312,s1423-1
n1313,s1410-1
n1315,s1411-1
n1316,s1412-1
n1318,s1424-1
n1317,s1413-1
n1319,s1414-1
n1320,s1415-1
n1323,s1445-1
n1322,s1439-1
n1321,s1426-1
n1324,s1440-1
n1325,s1441-1
n1326,s1428-1
n1327,s1429-1
n1328,s1442-1
n1329,s1430-1
n1330,s1431-1
n1331,s1432-1
n1333,s1443-1
n1332,s1433-1
n1334,s1434-1
n1335,s1435-1
n1337,s1444-1
n1336,s1436-1
n1338,s1437-1
n1339,s1438-1
n1341,s1459-1
n1343,s1460-1
n1342,s1461-1
n1340,s1446-1
n1346,s1462-1
n1347,s1463-1
n1345,s1464-1
n1344,s1447-1
n1348,s1448-1
n1349,s1449-1
n1350,s1450-1
n1351,s1451-1
n1352,s1452-1
n1353,s1453-1
n1354,s1454-1
n1355,s1455-1
n1356,s1456-1
n1357,s1457-1
n1358,s1458-1
n1360,s1480-1
n1362,s1481-1
n1361,s1482-1
n1359,s1467-1
n1364,s1483-1
n1366,s1484-1
n1363,s1485-1
n1365,s1468-1
n1367,s1469-1
n1368,s1470-1
n1369,s1471-1
n1370,s1472-1
n1371,s1473-1
n1372,s1474-1
n1373,s1475-1
n1374,s1476-1
n1375,s1477-1
n1376,s1478-1
n1377,s1479-1
n1380,s1493-1
n1381,s1494-1
n1379,s1495-1
n1378,s1488-1
n1382,s1489-1
n1383,s1490-1
n1384,s1491-1
n1385,s1492-1
n1386,s1496-1
n1389,s1498-1
n1390,s1499-1
n1391,s1500-1
n1392,s1501-1
n1393,s1502-1
n1394,s1503-1
n1395,s1510-1
n1397,s1511-1
n1396,s1504-1
n1399,s1505-1
n1402,s1506-1
n1403,s1507-1
n1406,s1525-1
n1405,s1519-1
n1404,s1512-1
n1407,s1520-1
n1408,s1521-1
n1410,s1522-1
n1409,s1513-1
n1411,s1514-1
n1412,s1515-1
n1413,s1516-1
n1415,s1523-1
n1414,s1517-1
n1417,s1524-1
n1416,s1518-1
n1420,s1542-1
n1419,s1536-1
n1418,s1526-1
n1421,s1527-1
n1422,s1537-1
n1423,s1538-1
n1424,s1539-1
n1426,s1540-1
n1427,s1529-1
n1428,s1530-1
n1429,s1531-1
n1431,s1541-1
n1430,s1532-1
n1432,s1533-1
n1433,s1534-1
n1434,s1535-1
n1437,s1559-1
n1436,s1553-1
n1435,s1544-1
n1438,s1554-1
n1439,s1555-1
n1440,s1546-1
n1442,s1556-1
n1441,s1547-1
n1443,s1548-1
n1446,s1560-1
n1444,s1557-1
n1445,s1549-1
n1447,s1550-1
n1449,s1558-1
n1448,s1551-1
n1450,s1552-1
n1452,s1576-1
n1453,s1570-1
n1451,s1561-1
n1454,s1571-1
n1456,s1577-1
n1455,s1572-1
n1457,s1573-1
n1458,s1578-1
n1459,s1574-1
n1460,s1563-1
n1461,s1564-1
n1462,s1565-1
n1464,s1579-1
n1465,s1575-1
n1463,s1566-1
n1466,s1567-1
n1467,s1568-1
n1468,s1569-1
n1470,s1603-1
n1471,s1597-1
n1469,s1580-1
n1472,s1598-1
n1473,s1599-1
n1474,s1582-1
n1475,s1583-1
n1476,s1584-1
n1478,s1600-1
n1477,s1585-1
n1479,s1586-1
n1480,s1587-1
n1481,s1588-1
n1484,s1604-1
n1483,s1601-1
n1482,s1589-1
n1485,s1590-1
n1486,s1591-1
n1487,s1592-1
n1489,s1602-1
n1488,s1593-1
n1490,s1594-1
n1491,s1595-1
n1492,s1596-1
n1494,s1624-1
n1495,s1623-1
n1493,s1605-1
n1496,s1606-1
n1497,s1607-1
n1498,s1608-1
n1499,s1609-1
n1500,s1610-1
n1501,s1611-1
n1502,s1612-1
n1503,s1613-1
n1504,s1614-1
n1505,s1615-1
n1506,s1616-1
n1507,s1617-1
n1508,s1618-1
n1509,s1619-1
n1510,s1620-1
n1511,s1621-1
n1512,s1622-1
n1515,s1630-1
n1514,s1631-1
n1513,s1625-1
n1516,s1626-1
n1517,s1627-1
n1520,s1632-1
n1519,s1633-1
n1518,s1628-1
n1521,s1629-1
n1522,s1643-1
n1523,s1644-1
n1524,s1634-1
n1529,s1635-1
n1532,s1645-1
n1531,s1646-1
n1530,s1636-1
n1537,s1637-1
n1540,s1647-1
n1539,s1648-1
n1538,s1638-1
n1548,s1649-1
n1547,s1641-1
n1546,s1642-1
n1545,s1639-1
n1549,s1640-1
n1552,s1654-1
n1551,s1650-1
n1550,s1651-1
n1553,s1655-1
n1554,s1656-1
n1555,s1657-1
n1556,s1658-1
n1557,s1659-1
n1558,s1660-1
n1559,s1661-1
n1560,s1662-1
n1561,s1663-1
n1562,s1664-1
n1563,s1665-1
n1564,s1666-1
n1565,s1667-1
n1566,s1668-1
n1567,s1669-1
n1568,s1670-1
n1569,s1671-1
n1572,s1682-1
n1571,s1672-1
n1570,s1673-1
n1575,s1683-1
n1574,s1674-1
n1573,s1675-1
n1578,s1684-1
n1577,s1676-1
n1576,s1677-1
n1581,s1685-1
n1580,s1678-1
n1579,s1679-1
n1583,s1686-1
n1584,s1680-1
n1582,s1681-1
n1585,s1702-1
n1586,s1698-1
n1587,s1687-1
n1588,s1688-1
n1589,s1689-1
n1590,s1690-1
n1591,s1691-1
n1592,s1692-1
n1593,s1693-1
n1594,s1694-1
n1598,s1705-1
n1597,s1703-1
n1596,s1700-1
n1595,s1695-1
n1605,s1704-1
n1604,s1701-1
n1603,s1696-1
n1606,s1697-1
n1609,s1720-1
n1608,s1721-1
n1607,s1706-1
n1610,s1707-1
n1611,s1708-1
n1612,s1709-1
n1613,s1710-1
n1614,s1711-1
n1615,s1712-1
n1616,s1724-1
n1617,s1725-1
n1618,s1726-1
n1619,s1727-1
n1620,s1728-1
n1621,s1729-1
n1622,s1715-1
n1623,s1716-1
n1624,s1717-1
n1625,s1718-1
n1626,s1719-1
n1628,s1745-1
n1627,s1731-1
n1629,s1732-1
n1630,s1733-1
n1631,s1734-1
n1632,s1735-1
n1633,s1736-1
n1634,s1737-1
n1635,s1748-1
n1637,s1749-1
n1638,s1750-1
n1639,s1751-1
n1640,s1752-1
n1641,s1753-1
n1642,s1740-1
n1643,s1741-1
n1644,s1742-1
n1645,s1743-1
n1646,s1744-1
n1652,s1764-1
n1651,s1765-1
n1649,s1755-1
n1650,s1756-1
n1647,s1757-1
n1648,s1758-1
n1654,s1759-1
n1653,s1761-1
n17,s29-1
n21,s27-1
