id_m,id_s
n334,s355-1
n335,s356-1
n337,s367-1
n336,s357-1
n338,s358-1
n339,s368-1
n340,s359-1
n341,s360-1
n342,s385-1
n343,s369-1
n344,s370-1
n345,s371-1
n346,s372-1
n347,s373-1
n348,s374-1
n349,s375-1
n350,s376-1
n351,s377-1
n352,s378-1
n353,s379-1
n354,s380-1
n356,s387-1
n355,s388-1
n357,s381-1
n358,s382-1
n359,s383-1
n360,s384-1
n362,s405-1
n361,s406-1
n363,s389-1
n364,s390-1
n365,s391-1
n366,s392-1
n367,s393-1
n368,s394-1
n369,s395-1
n370,s396-1
n371,s397-1
n372,s398-1
n373,s399-1
n374,s400-1
n378,s409-1
n377,s410-1
n376,s411-1
n375,s401-1
n379,s402-1
n380,s403-1
n381,s404-1
n383,s416-1
n382,s412-1
n384,s417-1
n385,s418-1
n386,s419-1
n388,s420-1
n389,s413-1
n391,s421-1
n395,s422-1
n398,s423-1
n399,s414-1
n400,s415-1
n401,s440-1
n402,s424-1
n403,s425-1
n404,s426-1
n405,s427-1
n406,s428-1
n407,s429-1
n409,s442-1
n408,s430-1
n410,s431-1
n412,s443-1
n411,s432-1
n413,s433-1
n414,s434-1
n415,s435-1
n416,s436-1
n417,s437-1
n419,s445-1
n418,s438-1
n420,s439-1
n422,s462-1
n421,s446-1
n423,s447-1
n424,s448-1
n425,s449-1
n426,s450-1
n427,s451-1
n428,s452-1
n429,s453-1
n432,s464-1
n431,s465-1
n430,s454-1
n433,s455-1
n434,s456-1
n435,s457-1
n436,s458-1
n437,s459-1
n438,s460-1
n439,s461-1
n441,s482-1
n440,s467-1
n443,s483-1
n442,s468-1
n444,s469-1
n445,s484-1
n446,s470-1
n447,s471-1
n449,s485-1
n448,s472-1
n450,s473-1
n451,s486-1
n452,s474-1
n453,s475-1
n455,s487-1
n454,s476-1
n456,s477-1
n458,s488-1
n457,s478-1
n459,s479-1
n461,s489-1
n460,s480-1
n462,s481-1
n464,s496-1
n465,s491-1
n466,s497-1
n467,s492-1
n468,s493-1
n469,s498-1
n472,s499-1
n477,s500-1
n480,s501-1
n485,s502-1
n488,s503-1
n493,s515-1
n492,s512-1
n491,s504-1
n489,s494-1
n490,s495-1
n494,s505-1
n496,s516-1
n495,s513-1
n497,s507-1
n498,s508-1
n499,s509-1
n500,s517-1
n501,s514-1
n502,s511-1
n504,s532-1
n506,s526-1
n505,s527-1
n503,s518-1
n507,s519-1
n510,s533-1
n509,s528-1
n508,s529-1
n511,s521-1
n512,s522-1
n513,s523-1
n516,s534-1
n514,s530-1
n515,s531-1
n517,s525-1
n519,s551-1
n518,s543-1
n520,s544-1
n521,s535-1
n522,s536-1
n524,s545-1
n523,s546-1
n525,s538-1
n527,s552-1
n528,s547-1
n529,s548-1
n526,s539-1
n530,s540-1
n531,s549-1
n532,s550-1
n533,s542-1
n536,s561-1
n535,s562-1
n537,s563-1
n534,s553-1
n538,s554-1
n539,s555-1
n540,s556-1
n541,s557-1
n542,s558-1
n543,s559-1
n544,s560-1
n545,s564-1
n546,s565-1
n547,s566-1
n548,s567-1
n549,s568-1
n550,s569-1
n551,s570-1
n552,s571-1
n553,s573-1
n554,s578-1
n555,s574-1
n557,s579-1
n556,s575-1
n559,s580-1
n558,s576-1
n561,s585-1
n560,s581-1
n563,s586-1
n562,s582-1
n565,s587-1
n564,s583-1
n566,s588-1
n567,s597-1
n568,s589-1
n569,s590-1
n570,s598-1
n571,s591-1
n572,s592-1
n573,s599-1
n574,s593-1
n575,s594-1
n577,s600-1
n578,s601-1
n576,s595-1
n579,s596-1
n582,s609-1
n581,s610-1
n580,s602-1
n583,s603-1
n584,s604-1
n586,s612-1
n585,s605-1
n587,s606-1
n588,s607-1
n589,s608-1
n590,s614-1
n591,s621-1
n592,s615-1
n593,s616-1
n594,s617-1
n595,s622-1
n596,s618-1
n598,s623-1
n597,s619-1
n600,s629-1
n599,s624-1
n602,s630-1
n601,s625-1
n604,s631-1
n603,s626-1
n605,s632-1
n606,s628-1
n608,s639-1
n607,s633-1
n609,s634-1
n610,s640-1
n612,s641-1
n611,s635-1
n613,s636-1
n616,s644-1
n615,s642-1
n614,s637-1
n618,s643-1
n617,s638-1
n619,s653-1
n620,s645-1
n621,s646-1
n622,s647-1
n623,s648-1
n624,s649-1
n625,s650-1
n626,s651-1
n627,s652-1
n629,s660-1
n628,s656-1
n630,s661-1
n631,s662-1
n633,s663-1
n632,s657-1
n635,s664-1
n634,s658-1
n636,s665-1
n637,s666-1
n638,s659-1
n639,s667-1
n641,s676-1
n640,s668-1
n644,s677-1
n648,s678-1
n645,s671-1
n643,s670-1
n646,s672-1
n642,s669-1
n647,s673-1
n649,s679-1
n651,s680-1
n650,s674-1
n652,s681-1
n653,s682-1
n654,s683-1
n655,s692-1
n656,s684-1
n657,s685-1
n658,s695-1
n659,s693-1
n660,s686-1
n661,s687-1
n663,s696-1
n662,s688-1
n664,s689-1
n667,s697-1
n665,s694-1
n666,s690-1
n668,s691-1
n671,s705-1
n670,s706-1
n669,s698-1
n672,s699-1
n673,s700-1
n674,s708-1
n675,s701-1
n676,s702-1
n677,s703-1
n678,s704-1
n680,s718-1
n679,s710-1
n681,s719-1
n682,s720-1
n684,s721-1
n683,s711-1
n685,s712-1
n686,s713-1
n687,s722-1
n688,s714-1
n689,s723-1
n690,s715-1
n692,s724-1
n691,s716-1
n694,s725-1
n693,s717-1
n696,s735-1
n695,s726-1
n699,s736-1
n703,s737-1
n700,s729-1
n698,s728-1
n701,s730-1
n697,s727-1
n702,s731-1
n704,s738-1
n705,s739-1
n706,s732-1
n707,s740-1
n708,s741-1
n709,s742-1
n710,s734-1
n713,s758-1
n712,s755-1
n711,s743-1
n714,s744-1
n715,s745-1
n716,s759-1
n717,s746-1
n718,s747-1
n719,s748-1
n721,s760-1
n722,s756-1
n720,s749-1
n723,s750-1
n725,s751-1
n727,s757-1
n726,s752-1
n729,s753-1
n730,s754-1
n732,s768-1
n731,s769-1
n733,s761-1
n734,s770-1
n735,s763-1
n736,s764-1
n737,s765-1
n738,s766-1
n739,s767-1
n740,s772-1
n742,s780-1
n743,s773-1
n741,s774-1
n745,s781-1
n746,s775-1
n744,s776-1
n749,s782-1
n748,s777-1
n747,s778-1
n752,s791-1
n751,s783-1
n750,s784-1
n753,s792-1
n754,s786-1
n755,s787-1
n756,s788-1
n757,s789-1
n758,s790-1
n759,s794-1
n762,s802-1
n761,s795-1
n760,s796-1
n765,s803-1
n764,s797-1
n763,s798-1
n767,s804-1
n768,s799-1
n766,s800-1
n769,s813-1
n771,s805-1
n770,s806-1
n772,s814-1
n773,s808-1
n774,s809-1
n775,s810-1
n776,s811-1
n777,s812-1
n778,s816-1
n780,s821-1
n781,s822-1
n779,s817-1
n784,s823-1
n783,s824-1
n782,s818-1
n786,s825-1
n787,s826-1
n785,s819-1
n790,s836-1
n789,s837-1
n788,s827-1
n791,s829-1
n792,s830-1
n793,s831-1
n796,s838-1
n794,s839-1
n795,s832-1
n797,s833-1
n798,s834-1
n799,s835-1
n802,s850-1
n800,s840-1
n801,s841-1
n803,s843-1
n804,s844-1
n805,s845-1
n807,s846-1
n806,s842-1
n808,s847-1
n809,s848-1
n810,s849-1
n813,s857-1
n811,s856-1
n812,s851-1
n814,s853-1
n815,s854-1
n816,s855-1
n818,s864-1
n817,s858-1
n820,s865-1
n821,s866-1
n823,s867-1
n822,s859-1
n824,s860-1
n825,s861-1
n826,s868-1
n827,s862-1
n829,s869-1
n831,s870-1
n830,s863-1
n832,s871-1
n834,s878-1
n833,s872-1
n835,s879-1
n836,s880-1
n837,s881-1
n838,s875-1
n840,s882-1
n839,s876-1
n841,s883-1
n843,s884-1
n842,s877-1
n844,s885-1
n846,s892-1
n845,s886-1
n847,s893-1
n848,s894-1
n850,s895-1
n849,s887-1
n851,s888-1
n852,s889-1
n854,s896-1
n853,s890-1
n855,s897-1
n857,s898-1
n856,s891-1
n858,s899-1
n860,s907-1
n859,s900-1
n861,s908-1
n862,s909-1
n863,s902-1
n864,s903-1
n865,s904-1
n866,s905-1
n867,s906-1
n869,s921-1
n871,s922-1
n870,s923-1
n868,s912-1
n872,s913-1
n873,s914-1
n875,s924-1
n876,s925-1
n874,s915-1
n878,s916-1
n879,s917-1
n880,s918-1
n881,s919-1
n882,s920-1
n884,s937-1
n886,s938-1
n885,s939-1
n883,s928-1
n887,s929-1
n888,s930-1
n891,s940-1
n889,s941-1
n890,s931-1
n892,s932-1
n893,s933-1
n894,s934-1
n895,s935-1
n896,s936-1
n899,s955-1
n898,s953-1
n897,s944-1
n900,s945-1
n901,s946-1
n902,s947-1
n903,s948-1
n905,s954-1
n904,s949-1
n906,s950-1
n907,s951-1
n908,s952-1
n911,s961-1
n910,s962-1
n909,s956-1
n912,s957-1
n914,s963-1
n915,s964-1
n916,s965-1
n913,s958-1
n920,s966-1
n918,s967-1
n919,s968-1
n917,s959-1
n924,s969-1
n922,s970-1
n923,s971-1
n921,s960-1
n925,s972-1
n928,s975-1
n926,s973-1
n927,s974-1
n931,s977-1
n930,s978-1
n929,s979-1
n934,s980-1
n932,s981-1
n933,s982-1
n936,s983-1
n937,s984-1
n935,s985-1
n938,s986-1
n940,s988-1
n941,s989-1
n939,s990-1
n943,s991-1
n944,s992-1
n942,s993-1
n945,s994-1
n947,s995-1
n946,s996-1
n949,s997-1
n948,s998-1
n950,s1000-1
n951,s1001-1
n952,s1002-1
n953,s1003-1
n954,s1004-1
n955,s1005-1
n958,s1012-1
n957a,s1013-1
n957,s1011-1
n956,s1006-1
n959,s1014-1
n960,s1015-1
n961,s1008-1
n963,s1016-1
n962,s1009-1
n965,s1010-1
n967,s1025-1
n966,s1017-1
n968,s1018-1
n970,s1026-1
n969,s1019-1
n972,s1020-1
n974,s1027-1
n973,s1021-1
n975,s1022-1
n977,s1028-1
n976,s1023-1
n978,s1024-1
n979,s1029-1
n980,s1035-1
n981,s1036-1
n982,s1031-1
n984,s1037-1
n983,s1032-1
n985,s1033-1
n987,s1046-1
n986,s1038-1
n988,s1039-1
n990,s1047-1
n989,s1040-1
n991,s1041-1
n993,s1048-1
n992,s1042-1
n994,s1043-1
n995,s1049-1
n996,s1044-1
n997,s1045-1
n999,s1057-1
n998,s1050-1
n1001,s1058-1
n1002,s1052-1
n1003,s1053-1
n1004,s1054-1
n1007,s1060-1
n1006,s1061-1
n1005,s1055-1
n1009,s1056-1
n1010,s1062-1
n1011,s1063-1
n1014,s1071-1
n1012,s1072-1
n1013,s1064-1
n1015,s1065-1
n1016,s1066-1
n1017,s1067-1
n1018,s1074-1
n1020,s1075-1
n1019,s1068-1
n1021,s1069-1
n1022,s1083-1
n1023,s1084-1
n1024,s1076-1
n1025,s1085-1
n1026,s1078-1
n1027,s1079-1
n1028,s1080-1
n1031,s1087-1
n1029,s1088-1
n1030,s1081-1
n1032,s1082-1
n1033,s1089-1
n1034,s1090-1
n1037,s1098-1
n1035,s1099-1
n1036,s1091-1
n1038,s1092-1
n1039,s1093-1
n1040,s1094-1
n1043,s1101-1
n1042,s1102-1
n1041,s1095-1
n1044,s1096-1
n1047,s1110-1
n1045,s1111-1
n1046,s1103-1
n1048,s1112-1
n1049,s1105-1
n1050,s1106-1
n1051,s1107-1
n1053,s1114-1
n1052,s1115-1
n1054,s1109-1
n1055,s1116-1
n1056,s1117-1
n1058,s1125-1
n1057,s1126-1
n1059,s1119-1
n1062,s1127-1
n1061,s1128-1
n1060,s1120-1
n1063,s1121-1
n1066,s1129-1
n1065,s1130-1
n1064,s1122-1
n1067,s1123-1
n1069,s1139-1
n1070,s1140-1
n1068,s1131-1
n1071,s1132-1
n1072,s1141-1
n1073,s1142-1
n1074,s1133-1
n1075,s1134-1
n1079,s1143-1
n1076,s1144-1
n1077,s1145-1
n1078,s1135-1
n1080,s1136-1
n1081,s1146-1
n1083,s1147-1
n1082,s1148-1
n1084,s1137-1
n1085,s1138-1
n1089,s1155-1
n1088,s1156-1
n1087,s1157-1
n1086,s1149-1
n1090,s1150-1
n1091,s1154-1
n1094,s1166-1
n1093,s1167-1
n1092,s1160-1
n1095,s1161-1
n1096,s1168-1
n1098,s1169-1
n1097,s1162-1
n1099,s1163-1
n1102,s1172-1
n1101,s1170-1
n1100,s1164-1
n1103,s1171-1
n1104,s1165-1
n1107,s1179-1
n1106,s1180-1
n1108,s1181-1
n1105,s1173-1
n1109,s1174-1
n1110,s1178-1
n1112,s1190-1
n1113,s1191-1
n1111,s1184-1
n1114,s1185-1
n1116,s1192-1
n1117,s1193-1
n1115,s1186-1
n1118,s1187-1
n1121,s1196-1
n1120,s1194-1
n1119,s1188-1
n1123,s1195-1
n1122,s1189-1
n1124,s1197-1
n1125,s1198-1
n1126,s1199-1
n1128,s1203-1
n1129,s1204-1
n1127,s1200-1
n1130,s1201-1
n1132,s1210-1
n1133,s1211-1
n1131,s1205-1
n1134,s1206-1
n1137,s1212-1
n1136,s1213-1
n1135,s1207-1
n1138,s1209-1
n1140,s1224-1
n1141,s1223-1
n1139,s1215-1
n1142,s1216-1
n1144,s1225-1
n1143,s1217-1
n1145,s1218-1
n1147,s1226-1
n1146,s1219-1
n1148,s1220-1
n1149,s1227-1
n1150,s1222-1
n1151,s1238-1
n1153,s1236-1
n1152,s1228-1
n1154,s1229-1
n1156,s1239-1
n1155,s1230-1
n1157,s1231-1
n1159,s1240-1
n1158,s1232-1
n1160,s1233-1
n1161,s1234-1
n1162,s1235-1
n1163,s1241-1
n1164,s1242-1
n1165,s1246-1
n1166,s1247-1
n1167,s1243-1
n1168,s1244-1
n1170,s1253-1
n1171,s1254-1
n1169,s1248-1
n1172,s1249-1
n1175,s1255-1
n1174,s1256-1
n1173,s1250-1
n1176,s1252-1
n1178,s1267-1
n1179,s1266-1
n1177,s1258-1
n1180,s1259-1
n1182,s1268-1
n1181,s1260-1
n1183,s1261-1
n1185,s1269-1
n1184,s1262-1
n1186,s1263-1
n1187,s1270-1
n1188,s1265-1
n1191,s1281-1
n1190,s1279-1
n1189,s1271-1
n1192,s1272-1
n1193,s1282-1
n1194,s1273-1
n1195,s1274-1
n1196,s1283-1
n1197,s1275-1
n1198,s1276-1
n1199,s1284-1
n1200,s1280-1
n1201,s1278-1
n1202,s1285-1
n1203,s1286-1
n1205,s1294-1
n1204,s1295-1
n1206,s1288-1
n1207,s1289-1
n1208,s1290-1
n1210,s1297-1
n1209,s1298-1
n1211,s1292-1
n1212,s1299-1
n1213,s1300-1
n1215,s1308-1
n1214,s1309-1
n1216,s1302-1
n1217,s1303-1
n1218,s1304-1
n1219,s1311-1
n1220,s1312-1
n1221,s1306-1
n1222,s1313-1
n1223,s1314-1
n1224,s1322-1
n1225,s1323-1
n1226,s1316-1
n1228,s1317-1
n1229,s1318-1
n1230,s1325-1
n1231,s1326-1
n1232,s1320-1
n1235,s1337-1
n1234,s1335-1
n1233,s1327-1
n1238,s1330-1
n1237,s1329-1
n1239,s1331-1
n1240,s1332-1
n1236,s1328-1
n1242,s1336-1
n1241,s1333-1
n1243,s1334-1
n1246,s1348-1
n1245,s1346-1
n1244,s1338-1
n1247,s1339-1
n1248,s1340-1
n1249,s1341-1
n1251,s1347-1
n1250,s1342-1
n1252,s1343-1
n1253,s1344-1
n1254,s1345-1
n1256,s1359-1
n1255,s1357-1
n1257,s1349-1
n1258,s1350-1
n1259,s1351-1
n1260,s1352-1
n1262,s1358-1
n1261,s1353-1
n1263,s1354-1
n1264,s1355-1
n1265,s1356-1
n1267,s1368-1
n1268,s1360-1
n1266,s1361-1
n1269,s1369-1
n1271,s1362-1
n1270,s1363-1
n1272,s1371-1
n1273,s1372-1
n1275,s1364-1
n1274,s1365-1
n1276,s1373-1
n1278,s1366-1
n1277,s1367-1
n1279,s1375-1
n1280,s1384-1
n1282,s1376-1
n1281,s1377-1
n1283,s1385-1
n1285,s1378-1
n1284,s1379-1
n1286,s1387-1
n1287,s1388-1
n1289,s1380-1
n1288,s1381-1
n1290,s1389-1
n1292,s1382-1
n1291,s1383-1
n1293,s1391-1
n1294,s1401-1
n1295,s1402-1
n1297,s1392-1
n1296,s1393-1
n1298,s1394-1
n1300,s1405-1
n1299,s1403-1
n1301,s1396-1
n1302,s1397-1
n1303,s1398-1
n1305,s1406-1
n1304,s1404-1
n1306,s1400-1
n1307,s1421-1
n1309,s1415-1
n1308,s1416-1
n1310,s1407-1
n1311,s1408-1
n1313,s1422-1
n1312,s1417-1
n1314,s1418-1
n1315,s1410-1
n1316,s1411-1
n1317,s1412-1
n1318a,s1423-1
n1318,s1419-1
n1319,s1420-1
n1320,s1414-1
n1323,s1440-1
n1321,s1432-1
n1322,s1433-1
n1324,s1424-1
n1325,s1425-1
n1327,s1434-1
n1326,s1435-1
n1328,s1427-1
n1331,s1441-1
n1330,s1436-1
n1332,s1437-1
n1329,s1428-1
n1333,s1429-1
n1334,s1438-1
n1335,s1439-1
n1336,s1431-1
n1338,s1450-1
n1337,s1451-1
n1339,s1452-1
n1340,s1442-1
n1341,s1443-1
n1342,s1444-1
n1343,s1445-1
n1344,s1446-1
n1345,s1447-1
n1346,s1448-1
n1347,s1449-1
n1348,s1453-1
n1349,s1454-1
n1350,s1455-1
n1351,s1456-1
n1352,s1457-1
n1353,s1458-1
n1354,s1459-1
n1355,s1460-1
n1356,s1462-1
n1357,s1467-1
n1358,s1463-1
n1360,s1468-1
n1359,s1464-1
n1361,s1469-1
n1362,s1465-1
n1364,s1474-1
n1363,s1470-1
n1366,s1475-1
n1365,s1471-1
n1368,s1476-1
n1367,s1472-1
n1369,s1477-1
n1371,s1486-1
n1370,s1478-1
n1372,s1479-1
n1373,s1487-1
n1374,s1480-1
n1375,s1481-1
n1376,s1488-1
n1377,s1482-1
n1378,s1483-1
n1380,s1489-1
n1381,s1490-1
n1379,s1484-1
n1382,s1485-1
n1385,s1498-1
n1384,s1499-1
n1383,s1491-1
n1386,s1492-1
n1387,s1493-1
n1389,s1501-1
n1388,s1494-1
n1390,s1495-1
n1391,s1496-1
n1392,s1497-1
n1393,s1503-1
n1394,s1510-1
n1395,s1504-1
n1396,s1505-1
n1397,s1506-1
n1399,s1511-1
n1398,s1507-1
n1401,s1512-1
n1400,s1508-1
n1403,s1518-1
n1402,s1513-1
n1405,s1519-1
n1404,s1514-1
n1407,s1520-1
n1406,s1515-1
n1408,s1521-1
n1409,s1517-1
n1411,s1528-1
n1410,s1522-1
n1412,s1523-1
n1414,s1529-1
n1415,s1530-1
n1413,s1524-1
n1416,s1525-1
n1418,s1533-1
n1419,s1531-1
n1417,s1526-1
n1421,s1532-1
n1420,s1527-1
n1423,s1542-1
n1422,s1534-1
n1424,s1535-1
n1425,s1536-1
n1426,s1537-1
n1427,s1538-1
n1428,s1539-1
n1429,s1540-1
n1430,s1541-1
n1432,s1549-1
n1431,s1545-1
n1433,s1550-1
n1434,s1551-1
n1436,s1552-1
n1435,s1546-1
n1438,s1553-1
n1437,s1547-1
n1439,s1554-1
n1441,s1555-1
n1440,s1548-1
n1442,s1556-1
n1444,s1565-1
n1443,s1557-1
n1447,s1566-1
n1451,s1567-1
n1448,s1560-1
n1449,s1561-1
n1446,s1559-1
n1445,s1558-1
n1450,s1562-1
n1452,s1568-1
n1454,s1569-1
n1453,s1563-1
n1455,s1570-1
n1456,s1571-1
n1457,s1572-1
n1458,s1581-1
n1459,s1573-1
n1460,s1574-1
n1463,s1584-1
n1462,s1582-1
n1461,s1575-1
n1464,s1576-1
n1466,s1585-1
n1465,s1577-1
n1467,s1578-1
n1470,s1586-1
n1469,s1583-1
n1468,s1579-1
n1471,s1580-1
n1474,s1596-1
n1473,s1594-1
n1472,s1587-1
n1475,s1588-1
n1476,s1589-1
n1477,s1595-1
n1478,s1590-1
n1479,s1591-1
n1480,s1592-1
n1481,s1593-1
n1483,s1606-1
n1482,s1598-1
n1484,s1607-1
n1485,s1608-1
n1487,s1609-1
n1486,s1599-1
n1488,s1600-1
n1489,s1601-1
n1491,s1610-1
n1490,s1602-1
n1492,s1611-1
n1493,s1603-1
n1495,s1612-1
n1494,s1604-1
n1496,s1613-1
n1497,s1605-1
n1499,s1623-1
n1498,s1614-1
n1505,s1625-1
n1503,s1617-1
n1504,s1618-1
n1502,s1616-1
n1500,s1615-1
n1506,s1619-1
n1507,s1626-1
n1508,s1627-1
n1509,s1620-1
n1510,s1628-1
n1511,s1629-1
n1512,s1630-1
n1513,s1622-1
n1516,s1646-1
n1515,s1643-1
n1514,s1631-1
n1517,s1632-1
n1518,s1633-1
n1519,s1647-1
n1520,s1634-1
n1521,s1635-1
n1522,s1636-1
n1524,s1648-1
n1525,s1644-1
n1523,s1637-1
n1526,s1638-1
n1528,s1639-1
n1531,s1645-1
n1530,s1640-1
n1532,s1641-1
n1533,s1642-1
n1536,s1658-1
n1534,s1656-1
n1535,s1649-1
n1537,s1657-1
n1538,s1651-1
n1539,s1652-1
n1540,s1653-1
n1541,s1654-1
n1542,s1655-1
n1543,s1659-1
n1546,s1667-1
n1545,s1660-1
n1544,s1661-1
n1549,s1668-1
n1548,s1662-1
n1547,s1663-1
n1552,s1669-1
n1551,s1664-1
n1550,s1665-1
n1555,s1678-1
n1553,s1670-1
n1554,s1671-1
n1556,s1679-1
n1557,s1673-1
n1558,s1674-1
n1559,s1675-1
n1560,s1676-1
n1561,s1677-1
n1562,s1681-1
n1565,s1689-1
n1564,s1682-1
n1563,s1683-1
n1567,s1690-1
n1568,s1684-1
n1566,s1685-1
n1571,s1691-1
n1570,s1686-1
n1569,s1687-1
n1574,s1700-1
n1573,s1692-1
n1572,s1693-1
n1575,s1701-1
n1576,s1695-1
n1577,s1696-1
n1578,s1697-1
n1579,s1698-1
n1580,s1699-1
n1581,s1703-1
n1586,s1714-1
n1585,s1715-1
n1584,s1704-1
n1583,s1705-1
n1582,s1706-1
n1591,s1716-1
n1590,s1717-1
n1587,s1707-1
n1589,s1708-1
n1588,s1709-1
n1596,s1718-1
n1595,s1719-1
n1594,s1710-1
n1593,s1711-1
n1592,s1712-1
n1597,s1729-1
n1599,s1730-1
n1600,s1720-1
n1601,s1721-1
n1598,s1722-1
n1602,s1731-1
n1603,s1724-1
n1604,s1725-1
n1605,s1726-1
n1607,s1733-1
n1608,s1734-1
n1606,s1727-1
n1609,s1728-1
n1612,s1747-1
n1611,s1748-1
n1610,s1735-1
n1613,s1736-1
n1614,s1738-1
n1615,s1739-1
n1616,s1740-1
n1617,s1741-1
n1618,s1742-1
n1619,s1743-1
n1620,s1744-1
n1621,s1745-1
n1622,s1746-1
