id_m,id_s
n862,s389-2
n863,s390-2
n864,s399-2
n865,s391-2
n867,s414-2
n868,s400-2
n869,s401-2
n870,s402-2
n871,s415-2
n872,s403-2
n873,s404-2
n874,s405-2
n876,s416-2
n875,s406-2
n877,s407-2
n878,s408-2
n880,s417-2
n881,s413-2
n879,s409-2
n882,s410-2
n883,s411-2
n886,s428-2
n887,s427-2
n885,s426-2
n884,s418-2
n889,s429-2
n888,s419-2
n890,s420-2
n891,s421-2
n892,s422-2
n893,s423-2
n894,s424-2
n895,s425-2
n896,s432-2
n897,s435-2
n898,s436-2
n899,s437-2
n900,s438-2
n901,s439-2
n902,s440-2
n903,s460-2
n904,s442-2
n905,s443-2
n906,s444-2
n909,s455-2
n908,s456-2
n907,s445-2
n910,s446-2
n911,s447-2
n913,s461-2
n912,s448-2
n914,s449-2
n915,s450-2
n916,s458-2
n918,s459-2
n917,s451-2
n919,s452-2
n920,s453-2
n921,s478-2
n922,s462-2
n923,s463-2
n924,s464-2
n925,s474-2
n927,s475-2
n926,s465-2
n928,s466-2
n929,s467-2
n930,s479-2
n931,s468-2
n932,s469-2
n933,s470-2
n935,s476-2
n936,s477-2
n934,s471-2
n937,s472-2
n938,s473-2
n940,s492-2
n939,s480-2
n941,s481-2
n942,s482-2
n945,s493-2
n944,s494-2
n943,s483-2
n946,s484-2
n947,s485-2
n949,s495-2
n950,s496-2
n948,s486-2
n952,s487-2
n953,s488-2
n955,s497-2
n954,s498-2
n956,s489-2
n957,s490-2
n958,s491-2
n960,s506-2
n961,s504-2
n962,s500-2
n959,s501-2
n964,s505-2
n965,s502-2
n963,s503-2
n965a,s508-1
n966,s509-1
n967,s510-1
n968,s511-1
n969,s512-1
n970,s513-1
n972,s522-1
n971,s514-1
n973,s515-1
n974,s516-1
n975,s517-1
n976,s518-1
n977,s519-1
n978,s520-1
n979,s524-1
n980,s525-1
n981,s526-1
n982,s527-1
n983,s528-1
n984,s529-1
n986,s544-1
n985,s530-1
n987,s531-1
n988,s532-1
n989,s533-1
n990,s534-1
n991,s535-1
n992,s536-1
n993,s546-1
n994,s547-1
n995,s548-1
n998,s549-1
n997,s538-1
n996,s539-1
n1000,s550-1
n1001,s540-1
n999,s541-1
n1002,s551-1
n1003,s542-1
n1004,s543-1
n1005,s566-1
n1006,s552-1
n1007,s553-1
n1008,s554-1
n1009,s555-1
n1010,s556-1
n1011,s557-1
n1012,s558-1
n1015,s568-1
n1014,s569-1
n1013,s559-1
n1016,s560-1
n1017,s561-1
n1018,s562-1
n1019,s563-1
n1020,s564-1
n1021,s565-1
n1023,s582-1
n1024,s574-1
n1022,s571-1
n1026,s575-1
n1025,s572-1
n1027,s576-1
n1030,s579-1
n1034,s591-1
n1033,s583-1
n1035,s584-1
n1036,s585-1
n1037,s586-1
n1038,s587-1
n1039,s588-1
n1040,s589-1
n1041,s593-1
n1044,s596-1
n1048,s607-1
n1047,s599-1
n1049,s600-1
n1050,s601-1
n1051,s602-1
n1052,s603-1
n1053,s604-1
n1054,s605-1
n1055,s609-1
n1056,s610-1
n1057,s611-1
n1058,s612-1
n1059,s613-1
n1060,s614-1
n1061,s615-1
n1062,s616-1
n1063,s617-1
n1064,s618-1
n1067,s624-1
n1068,s619-1
n1066,s620-1
n1065,s621-1
n1072,s629-1
n1071,s625-1
n1069,s626-1
n1070,s627-1
n1073,s630-1
n1074,s508-2
n1077,s511-2
n1081,s522-2
n1080,s514-2
n1082,s515-2
n1083,s516-2
n1084,s517-2
n1085,s518-2
n1086,s519-2
n1087,s520-2
n1088,s524-2
n1091,s527-2
n1095,s544-2
n1094,s530-2
n1096,s531-2
n1097,s532-2
n1098,s533-2
n1099,s534-2
n1100,s535-2
n1101,s536-2
n1102,s546-2
n1107,s549-2
n1106,s538-2
n1105,s539-2
n1114,s566-2
n1115,s552-2
n1116,s553-2
n1117,s554-2
n1118,s555-2
n1119,s556-2
n1120,s557-2
n1121,s558-2
n1124,s568-2
n1123,s569-2
n1122,s559-2
n1125,s560-2
n1126,s561-2
n1127,s562-2
n1128,s563-2
n1129,s564-2
n1130,s565-2
n1132,s582-2
n1133,s574-2
n1131,s571-2
n1135,s575-2
n1134,s572-2
n1136,s576-2
n1139,s579-2
n1143,s591-2
n1142,s583-2
n1144,s584-2
n1145,s585-2
n1146,s586-2
n1147,s587-2
n1148,s588-2
n1149,s589-2
n1150,s593-2
n1153,s596-2
n1157,s607-2
n1156,s599-2
n1158,s600-2
n1159,s601-2
n1160,s602-2
n1161,s603-2
n1162,s604-2
n1163,s605-2
n1164,s609-2
n1165,s610-2
n1166,s611-2
n1167,s612-2
n1168,s613-2
n1169,s614-2
n1170,s615-2
n1171,s616-2
n1172,s617-2
n1173,s618-2
n1176,s624-2
n1177,s619-2
n1175,s620-2
n1174,s621-2
n1181,s629-2
n1180,s625-2
n1178,s626-2
n1179,s627-2
n1182,s630-2
n1184,s631-1
n1187,s634-1
n1190,s646-1
n1193,s647-1
n1194,s648-1
n1191,s638-1
n1192,s639-1
n1197,s649-1
n1196,s640-1
n1195,s641-1
n1198,s650-1
n1199,s651-1
n1200,s652-1
n1201,s653-1
n1204,s654-1
n1205,s655-1
n1202,s642-1
n1203,s643-1
n1206,s656-1
n1208,s644-1
n1207,s645-1
n1209,s657-1
n1210,s658-1
n1211,s659-1
n1212,s670-1
n1213,s660-1
n1214,s671-1
n1215,s661-1
n1216,s672-1
n1217,s662-1
n1219,s673-1
n1218,s663-1
n1221,s674-1
n1220,s664-1
n1223,s675-1
n1222,s665-1
n1225,s676-1
n1224,s666-1
n1226,s677-1
n1227,s667-1
n1229,s678-1
n1228,s668-1
n1231,s679-1
n1230,s669-1
n1232,s680-1
n1234,s688-1
n1233,s689-1
n1235,s681-1
n1236,s682-1
n1238,s690-1
n1239,s691-1
n1237,s683-1
n1240,s684-1
n1243,s692-1
n1242,s693-1
n1241,s685-1
n1244,s686-1
n1247,s704-1
n1246,s705-1
n1245,s694-1
n1249,s707-1
n1248,s695-1
n1251,s709-1
n1253,s710-1
n1255,s711-1
n1250,s697-1
n1252,s698-1
n1254,s699-1
n1257,s712-1
n1256,s700-1
n1259,s713-1
n1258,s701-1
n1261,s714-1
n1260,s702-1
n1263,s715-1
n1262,s703-1
n1265,s719-1
n1264,s716-1
n1266,s721-1
n1269,s724-1
n1273,s735-1
n1272,s727-1
n1274,s728-1
n1275,s729-1
n1276,s730-1
n1277,s731-1
n1278,s732-1
n1279,s733-1
n1280,s737-1
n1283,s740-1
n1287,s751-1
n1286,s743-1
n1288,s744-1
n1289,s745-1
n1290,s746-1
n1291,s747-1
n1292,s748-1
n1293,s749-1
n1294,s753-1
n1295,s754-1
n1296,s755-1
n1297,s756-1
n1298,s757-1
n1299,s758-1
n1300,s759-1
n1301,s760-1
n1302,s761-1
n1303,s762-1
n1304,s768-1
n1306,s763-1
n1307,s764-1
n1305,s765-1
n1311,s773-1
n1310,s769-1
n1308,s770-1
n1309,s771-1
n1312,s774-1
n1313,s631-2
n1316,s634-2
n1319,s646-2
n1322,s647-2
n1323,s648-2
n1320,s638-2
n1321,s639-2
n1326,s649-2
n1325,s640-2
n1324,s641-2
n1327,s650-2
n1328,s651-2
n1329,s652-2
n1330,s653-2
n1333,s654-2
n1334,s655-2
n1331,s642-2
n1332,s643-2
n1335,s656-2
n1337,s644-2
n1336,s645-2
n1338,s657-2
n1339,s658-2
n1340,s659-2
n1341,s670-2
n1342,s660-2
n1343,s671-2
n1344,s661-2
n1345,s672-2
n1346,s662-2
n1348,s673-2
n1347,s663-2
n1350,s674-2
n1349,s664-2
n1352,s675-2
n1351,s665-2
n1354,s676-2
n1353,s666-2
n1355,s677-2
n1356,s667-2
n1358,s678-2
n1357,s668-2
n1360,s679-2
n1359,s669-2
n1361,s680-2
n1363,s688-2
n1362,s689-2
n1364,s681-2
n1365,s682-2
n1367,s690-2
n1368,s691-2
n1366,s683-2
n1369,s684-2
n1372,s692-2
n1371,s693-2
n1370,s685-2
n1373,s686-2
n1376,s704-2
n1375,s705-2
n1374,s694-2
n1378,s707-2
n1377,s695-2
n1380,s709-2
n1382,s710-2
n1384,s711-2
n1379,s697-2
n1381,s698-2
n1383,s699-2
n1386,s712-2
n1385,s700-2
n1388,s713-2
n1387,s701-2
n1390,s714-2
n1389,s702-2
n1392,s715-2
n1391,s703-2
n1394,s719-2
n1393,s716-2
n1395,s721-2
n1398,s724-2
n1402,s735-2
n1401,s727-2
n1403,s728-2
n1404,s729-2
n1405,s730-2
n1406,s731-2
n1407,s732-2
n1408,s733-2
n1409,s737-2
n1412,s740-2
n1416,s751-2
n1415,s743-2
n1417,s744-2
n1418,s745-2
n1419,s746-2
n1420,s747-2
n1421,s748-2
n1422,s749-2
n1423,s753-2
n1424,s754-2
n1425,s755-2
n1426,s756-2
n1427,s757-2
n1428,s758-2
n1429,s759-2
n1430,s760-2
n1431,s761-2
n1432,s762-2
n1433,s768-2
n1435,s763-2
n1436,s764-2
n1434,s765-2
n1440,s773-2
n1439,s769-2
n1437,s770-2
n1438,s771-2
n1441,s774-2
n1443,s775-1
n1444,s776-1
n1445,s777-1
n1446,s778-1
n1447,s779-1
n1448,s780-1
n1449,s781-1
n1450,s782-1
n1452,s800-1
n1453,s801-1
n1451,s784-1
n1454,s785-1
n1455,s802-1
n1457,s803-1
n1456,s786-1
n1458,s787-1
n1459,s804-1
n1460,s805-1
n1461,s788-1
n1462,s789-1
n1463,s806-1
n1464,s807-1
n1465,s790-1
n1466,s791-1
n1468,s808-1
n1467,s809-1
n1469,s792-1
n1470,s793-1
n1471,s794-1
n1472,s795-1
n1473,s796-1
n1474,s797-1
n1475,s798-1
n1476,s799-1
n1478,s827-1
n1479,s828-1
n1477,s811-1
n1480,s812-1
n1483,s829-1
n1482,s830-1
n1481,s813-1
n1484,s814-1
n1486,s831-1
n1485,s832-1
n1487,s815-1
n1488,s816-1
n1490,s833-1
n1489,s834-1
n1491,s817-1
n1492,s818-1
n1495,s835-1
n1494,s836-1
n1493,s819-1
n1496,s820-1
n1497,s821-1
n1498,s822-1
n1499,s823-1
n1500,s824-1
n1501,s825-1
n1502,s826-1
n1504,s854-1
n1506,s855-1
n1505,s856-1
n1503,s838-1
n1507,s839-1
n1508,s840-1
n1509,s841-1
n1510,s842-1
n1511,s843-1
n1512,s844-1
n1513,s845-1
n1516,s858-1
n1515,s859-1
n1514,s860-1
n1517,s846-1
n1518,s847-1
n1519,s848-1
n1520,s849-1
n1521,s850-1
n1522,s851-1
n1523,s852-1
n1524,s853-1
n1526,s874-1
n1527,s872-1
n1525,s862-1
n1528,s873-1
n1529,s863-1
n1530,s864-1
n1531,s865-1
n1532,s866-1
n1533,s867-1
n1534,s868-1
n1535,s869-1
n1536,s870-1
n1537,s871-1
n1540,s891-1
n1538,s892-1
n1539,s875-1
n1541,s876-1
n1543,s893-1
n1544,s894-1
n1542,s877-1
n1545,s878-1
n1546,s895-1
n1547,s896-1
n1548,s879-1
n1549,s880-1
n1550,s897-1
n1552,s898-1
n1551,s881-1
n1553,s882-1
n1554,s899-1
n1556,s900-1
n1555,s883-1
n1557,s884-1
n1560,s901-1
n1558,s902-1
n1559,s885-1
n1561,s886-1
n1562,s903-1
n1563,s904-1
n1564,s887-1
n1565,s888-1
n1567,s905-1
n1566,s906-1
n1568,s889-1
n1569,s890-1
n1571,s923-1
n1570,s924-1
n1572,s907-1
n1573,s908-1
n1574,s909-1
n1575,s910-1
n1576,s911-1
n1577,s912-1
n1578,s913-1
n1579,s914-1
n1583,s926-1
n1582,s927-1
n1581,s928-1
n1580,s915-1
n1584,s916-1
n1585,s917-1
n1586,s918-1
n1587,s919-1
n1588,s920-1
n1589,s921-1
n1590,s922-1
n1592,s946-1
n1593,s947-1
n1591,s930-1
n1594,s931-1
n1595,s932-1
n1596,s933-1
n1597,s948-1
n1598,s949-1
n1599,s934-1
n1600,s935-1
n1601,s936-1
n1602,s937-1
n1604,s950-1
n1603,s951-1
n1605,s938-1
n1606,s939-1
n1607,s940-1
n1608,s941-1
n1609,s952-1
n1610,s953-1
n1611,s942-1
n1612,s943-1
n1613,s944-1
n1614,s945-1
n1615,s956-1
n1616,s954-1
n1617,s957-1
n1618,s958-1
n1619,s959-1
n1620,s960-1
n1621,s775-2
n1622,s776-2
n1623,s777-2
n1624,s778-2
n1625,s779-2
n1626,s780-2
n1627,s781-2
n1628,s782-2
n1630,s800-2
n1631,s801-2
n1629,s784-2
n1632,s785-2
n1633,s802-2
n1635,s803-2
n1634,s786-2
n1636,s787-2
n1637,s804-2
n1638,s805-2
n1639,s788-2
n1640,s789-2
n1641,s806-2
n1642,s807-2
n1643,s790-2
n1644,s791-2
n1646,s808-2
n1645,s809-2
n1647,s792-2
n1648,s793-2
n1649,s794-2
n1650,s795-2
n1651,s796-2
n1652,s797-2
n1653,s798-2
n1654,s799-2
n1656,s827-2
n1657,s828-2
n1655,s811-2
n1658,s812-2
n1661,s829-2
n1660,s830-2
n1659,s813-2
n1662,s814-2
n1664,s831-2
n1663,s832-2
n1665,s815-2
n1666,s816-2
n1668,s833-2
n1667,s834-2
n1669,s817-2
n1670,s818-2
n1673,s835-2
n1672,s836-2
n1671,s819-2
n1674,s820-2
n1675,s821-2
n1676,s822-2
n1677,s823-2
n1678,s824-2
n1679,s825-2
n1680,s826-2
n1682,s854-2
n1684,s855-2
n1683,s856-2
n1681,s838-2
n1685,s839-2
n1686,s840-2
n1687,s841-2
n1688,s842-2
n1689,s843-2
n1690,s844-2
n1691,s845-2
n1694,s858-2
n1693,s859-2
n1692,s860-2
n1695,s846-2
n1696,s847-2
n1697,s848-2
n1698,s849-2
n1699,s850-2
n1700,s851-2
n1701,s852-2
n1702,s853-2
n1704,s874-2
n1705,s872-2
n1703,s862-2
n1706,s873-2
n1707,s863-2
n1708,s864-2
n1709,s865-2
n1710,s866-2
n1711,s867-2
n1712,s868-2
n1713,s869-2
n1714,s870-2
n1715,s871-2
n1718,s891-2
n1716,s892-2
n1717,s875-2
n1719,s876-2
n1721,s893-2
n1722,s894-2
n1720,s877-2
n1723,s878-2
n1724,s895-2
n1725,s896-2
n1726,s879-2
n1727,s880-2
n1728,s897-2
n1730,s898-2
