id_m,id_s
n873,s475-2
n874,s468-2
n875,s476-2
n876,s477-2
n877,s469-2
n878,s470-2
n879,s478-2
n880,s471-2
n881,s472-2
n883,s485-2
n882,s479-2
n884,s486-2
n886,s487-2
n885,s480-2
n887,s488-2
n889,s489-2
n888,s481-2
n890,s482-2
n891,s490-2
n892,s483-2
n893,s484-2
n895,s497-2
n894,s491-2
n896,s498-2
n897,s499-2
n898,s492-2
n901,s495-2
n902,s496-2
n907,s510-2
n906,s508-2
n905,s503-2
n908,s511-2
n909,s509-2
n912,s506-2
n913,s507-2
n917,s518-2
n918,s516-2
n916,s514-2
n920,s519-2
n921,s517-2
n919,s515-2
n924,s536-2
n923,s528-2
n922,s520-2
n926,s529-2
n925,s521-2
n928,s530-2
n927,s522-2
n930a,s537-2
n933,s534-2
n934,s526-2
n936,s535-2
n935,s527-2
n938,s540-2
n937,s538-2
n939,s541-2
n942a,s544-1
n942,s542-1
n944,s545-1
n943,s543-1
n946,s551-1
n945,s546-1
n947,s547-1
n948,s552-1
n949,s553-1
n950,s554-1
n951,s555-1
n952,s549-1
n954,s556-1
n953,s550-1
n956,s562-1
n955,s557-1
n957,s558-1
n958,s563-1
n959,s564-1
n960,s565-1
n962,s566-1
n961,s560-1
n964,s567-1
n963,s561-1
n966,s573-1
n965,s568-1
n967,s569-1
n968,s574-1
n969,s575-1
n970,s576-1
n971,s577-1
n972,s571-1
n973,s578-1
n974,s572-1
n976,s584-1
n975,s579-1
n977,s580-1
n978,s585-1
n979,s586-1
n980,s587-1
n982,s588-1
n981,s582-1
n983,s583-1
n986,s596-1
n985,s595-1
n984,s589-1
n987,s590-1
n988,s591-1
n989,s592-1
n990,s593-1
n991,s594-1
n992,s597-1
n993,s598-1
n994,s599-1
n995,s600-1
n996,s601-1
n997,s602-1
n1000,s611-1
n998,s612-1
n999,s605-1
n1002,s614-1
n1001,s607-1
n1003,s615-1
n1004,s608-1
n1005,s616-1
n1006,s609-1
n1007,s617-1
n1008,s610-1
n1009,s624-1
n1010,s618-1
n1011,s620-1
n1012,s621-1
n1013,s622-1
n1014,s623-1
n1017,s635-1
n1015,s632-1
n1016,s627-1
n1018,s636-1
n1020,s637-1
n1019,s633-1
n1021,s638-1
n1022,s629-1
n1024,s639-1
n1025,s634-1
n1023,s630-1
n1026,s640-1
n1027,s631-1
n1029,s650-1
n1030,s647-1
n1028,s641-1
n1031,s651-1
n1034,s652-1
n1033,s648-1
n1032,s642-1
n1035,s653-1
n1038,s654-1
n1037,s649-1
n1036,s643-1
n1039,s644-1
n1040,s655-1
n1041,s645-1
n1042,s646-1
n1044,s664-1
n1045,s661-1
n1043,s656-1
n1046,s665-1
n1048,s666-1
n1047,s662-1
n1049,s667-1
n1050,s658-1
n1053,s668-1
n1052,s663-1
n1051,s659-1
n1054,s669-1
n1055,s660-1
n1057,s679-1
n1058,s676-1
n1056,s670-1
n1059,s680-1
n1061,s681-1
n1060,s677-1
n1062,s671-1
n1063,s682-1
n1064,s683-1
n1065,s678-1
n1066,s672-1
n1067,s673-1
n1068,s684-1
n1069,s674-1
n1070,s675-1
n1071,s695-1
n1072,s685-1
n1073,s686-1
n1074,s687-1
n1075,s688-1
n1076,s689-1
n1077,s690-1
n1078,s691-1
n1080,s697-1
n1081,s698-1
n1079,s692-1
n1082,s693-1
n1083,s694-1
n1084,s712-1
n1085,s713-1
n1086,s699-1
n1087,s700-1
n1088,s701-1
n1090,s702-1
n1091,s703-1
n1092,s704-1
n1093,s705-1
n1095,s710-1
n1096,s711-1
n1094,s706-1
n1097,s707-1
n1098,s708-1
n1100,s724-1
n1101,s725-1
n1099,s714-1
n1102,s715-1
n1103,s716-1
n1104,s717-1
n1105,s718-1
n1106,s719-1
n1107,s720-1
n1110,s729-1
n1109,s726-1
n1108,s721-1
n1112,s727-1
n1111,s722-1
n1114,s728-1
n1113,s723-1
n1115,s740-1
n1117,s736-1
n1116,s730-1
n1119,s737-1
n1118,s731-1
n1120,s738-1
n1121,s732-1
n1122,s733-1
n1124,s739-1
n1123,s734-1
n1125,s735-1
n1127,s747-1
n1126,s741-1
n1128,s748-1
n1130,s749-1
n1129,s742-1
n1131,s750-1
n1133,s751-1
n1132,s743-1
n1134,s744-1
n1136,s752-1
n1135,s745-1
n1137,s746-1
n1139,s759-1
n1138,s753-1
n1140,s760-1
n1142,s761-1
n1141,s754-1
n1143,s762-1
n1145,s763-1
n1144,s755-1
n1146,s756-1
n1147,s764-1
n1148,s757-1
n1149,s758-1
n1151,s771-1
n1150,s765-1
n1152,s772-1
n1154,s773-1
n1153,s766-1
n1155,s774-1
n1157,s775-1
n1156,s767-1
n1158,s768-1
n1159,s776-1
n1160,s769-1
n1161,s770-1
n1163,s783-1
n1162,s777-1
n1164,s784-1
n1165,s785-1
n1166,s778-1
n1169,s781-1
n1170,s782-1
n1174,s796-1
n1175,s794-1
n1173,s789-1
n1176,s797-1
n1178,s795-1
n1180,s792-1
n1181,s793-1
n1186,s804-1
n1185,s802-1
n1184,s800-1
n1189,s805-1
n1188,s803-1
n1187,s801-1
n1192,s822-1
n1191,s814-1
n1190,s806-1
n1193,s815-1
n1194,s807-1
n1196,s816-1
n1195,s808-1
n1198,s824-1
n1203,s820-1
n1202,s812-1
n1204,s821-1
n1205,s813-1
n1207,s827-1
n1206,s825-1
n1208,s829-1
n1211a,s544-2
n1211,s542-2
n1213,s545-2
n1212,s543-2
n1215,s551-2
n1214,s546-2
n1216,s547-2
n1217,s552-2
n1218,s553-2
n1219,s554-2
n1220,s555-2
n1221,s549-2
n1223,s556-2
n1222,s550-2
n1225,s562-2
n1224,s557-2
n1226,s558-2
n1227,s563-2
n1228,s564-2
n1229,s565-2
n1231,s566-2
n1230,s560-2
n1233,s567-2
n1232,s561-2
n1235,s573-2
n1234,s568-2
n1236,s569-2
n1237,s574-2
n1238,s575-2
n1239,s576-2
n1240,s577-2
n1241,s571-2
n1242,s578-2
n1243,s572-2
n1245,s584-2
n1244,s579-2
n1246,s580-2
n1247,s585-2
n1248,s586-2
n1249,s587-2
n1251,s588-2
n1250,s582-2
n1252,s583-2
n1255,s596-2
n1254,s595-2
n1253,s589-2
n1256,s590-2
n1257,s591-2
n1258,s592-2
n1259,s593-2
n1260,s594-2
n1261,s597-2
n1262,s598-2
n1263,s599-2
n1264,s600-2
n1265,s601-2
n1266,s602-2
n1269,s611-2
n1267,s612-2
n1268,s605-2
n1271,s614-2
n1270,s607-2
n1272,s615-2
n1273,s608-2
n1274,s616-2
n1275,s609-2
n1276,s617-2
n1277,s610-2
n1278,s624-2
n1279,s618-2
n1280,s620-2
n1281,s621-2
n1282,s622-2
n1283,s623-2
n1286,s635-2
n1284,s632-2
n1285,s627-2
n1287,s636-2
n1289,s637-2
n1288,s633-2
n1290,s638-2
n1291,s629-2
n1293,s639-2
n1294,s634-2
n1292,s630-2
n1295,s640-2
n1296,s631-2
n1298,s650-2
n1299,s647-2
n1297,s641-2
n1300,s651-2
n1303,s652-2
n1302,s648-2
n1301,s642-2
n1304,s653-2
n1307,s654-2
n1306,s649-2
n1305,s643-2
n1308,s644-2
n1309,s655-2
n1310,s645-2
n1311,s646-2
n1313,s664-2
n1314,s661-2
n1312,s656-2
n1315,s665-2
n1317,s666-2
n1316,s662-2
n1318,s667-2
n1319,s658-2
n1322,s668-2
n1321,s663-2
n1320,s659-2
n1323,s669-2
n1324,s660-2
n1326,s679-2
n1327,s676-2
n1325,s670-2
n1328,s680-2
n1330,s681-2
n1329,s677-2
n1331,s671-2
n1332,s682-2
n1333,s683-2
n1334,s678-2
n1335,s672-2
n1336,s673-2
n1337,s684-2
n1338,s674-2
n1339,s675-2
n1340,s695-2
n1341,s685-2
n1342,s686-2
n1343,s687-2
n1344,s688-2
n1345,s689-2
n1346,s690-2
n1347,s691-2
n1349,s697-2
n1350,s698-2
n1348,s692-2
n1351,s693-2
n1352,s694-2
n1353,s712-2
n1354,s713-2
n1355,s699-2
n1356,s700-2
n1357,s701-2
n1359,s702-2
n1360,s703-2
n1361,s704-2
n1362,s705-2
n1364,s710-2
n1365,s711-2
n1363,s706-2
n1366,s707-2
n1367,s708-2
n1369,s724-2
n1370,s725-2
n1368,s714-2
n1371,s715-2
n1372,s716-2
n1373,s717-2
n1374,s718-2
n1375,s719-2
n1376,s720-2
n1379,s729-2
n1378,s726-2
n1377,s721-2
n1381,s727-2
n1380,s722-2
n1383,s728-2
n1382,s723-2
n1384,s740-2
n1386,s736-2
n1385,s730-2
n1388,s737-2
n1387,s731-2
n1389,s738-2
n1390,s732-2
n1391,s733-2
n1393,s739-2
n1392,s734-2
n1394,s735-2
n1396,s747-2
n1395,s741-2
n1397,s748-2
n1399,s749-2
n1398,s742-2
n1400,s750-2
n1402,s751-2
n1401,s743-2
n1403,s744-2
n1405,s752-2
n1404,s745-2
n1406,s746-2
n1408,s759-2
n1407,s753-2
n1409,s760-2
n1411,s761-2
n1410,s754-2
n1412,s762-2
n1414,s763-2
n1413,s755-2
n1415,s756-2
n1416,s764-2
n1417,s757-2
n1418,s758-2
n1420,s771-2
n1419,s765-2
n1421,s772-2
n1423,s773-2
n1422,s766-2
n1424,s774-2
n1426,s775-2
n1425,s767-2
n1427,s768-2
n1428,s776-2
n1429,s769-2
n1430,s770-2
n1432,s783-2
n1431,s777-2
n1433,s784-2
n1434,s785-2
n1435,s778-2
n1438,s781-2
n1439,s782-2
n1443,s796-2
n1444,s794-2
n1442,s789-2
n1445,s797-2
n1447,s795-2
n1449,s792-2
n1450,s793-2
n1455,s804-2
n1454,s802-2
n1453,s800-2
n1458,s805-2
n1457,s803-2
n1456,s801-2
n1461,s822-2
n1460,s814-2
n1459,s806-2
n1462,s815-2
n1463,s807-2
n1465,s816-2
n1464,s808-2
n1467,s824-2
n1472,s820-2
n1471,s812-2
n1473,s821-2
n1474,s813-2
n1476,s827-2
n1475,s825-2
n1477,s829-2
n1478,s1-3
n1479,s2-3
n1480,s5-3
n1481,s6-3
n1484,s10-3
n1483,s11-3
n1482,s7-3
n1486,s12-3
n1487,s13-3
n1485,s8-3
n1490,s19-3
n1488,s20-3
n1489,s15-3
n1491,s17-3
n1492,s18-3
n1493,s25-3
n1494,s26-3
n1495,s33-3
n1496,s30-3
n1497,s27-3
n1500,s34-3
n1499,s31-3
n1498,s28-3
n1502,s43-3
n1503,s39-3
n1501,s35-3
n1505,s41-3
n1504,s37-3
n1507,s42-3
n1506,s38-3
n1508,s58-3
n1510,s52-3
n1509,s46-3
n1511,s53-3
n1512,s47-3
n1514,s54-3
n1513,s48-3
n1516,s55-3
n1515,s49-3
n1518,s56-3
n1517,s50-3
n1520,s57-3
n1519,s51-3
n1522,s65-3
n1521,s59-3
n1523,s66-3
n1524,s60-3
n1526,s67-3
n1525,s61-3
n1528,s68-3
n1527,s62-3
n1530,s69-3
n1529,s63-3
n1532,s70-3
n1531,s64-3
n1533,s78-3
n1534,s72-3
n1535,s73-3
n1536,s74-3
n1537,s75-3
n1538,s76-3
n1539,s77-3
n1540,s84-3
n1541,s85-3
n1542,s86-3
n1543,s87-3
n1544,s88-3
n1545,s89-3
n1546,s91-3
n1547,s92-3
n1551,s98-3
n1550,s99-3
n1549,s93-3
n1548,s94-3
n1555,s100-3
n1554,s101-3
n1553,s95-3
n1552,s96-3
n1558,s110-3
n1557,s103-3
n1556,s104-3
n1559,s111-3
n1561,s106-3
n1560,s107-3
n1563,s108-3
n1562,s109-3
n1565,s113-3
n1564,s114-3
n1566,s121-3
n1568,s116-3
n1567,s117-3
n1570,s118-3
n1569,s119-3
n1572,s123-3
n1571,s124-3
n1573,s127-3
n1578,s131-3
n1579,s132-3
n1575,s128-3
n1576,s129-3
n1577,s130-3
n1582,s142-3
n1583,s143-3
n1580,s133-3
n1581,s134-3
n1584,s135-3
n1589,s144-3
n1588,s145-3
n1585,s136-3
n1586,s137-3
n1587,s138-3
n1592,s146-3
n1593,s147-3
n1590,s139-3
n1591,s140-3
n1594,s141-3
n1597,s157-3
n1599,s158-3
n1595,s148-3
n1596,s149-3
n1598,s150-3
n1601,s159-3
n1603,s160-3
n1600,s151-3
n1602,s152-3
n1604,s153-3
n1607,s161-3
n1608,s162-3
n1605,s154-3
n1606,s155-3
n1609,s156-3
n1610,s166-3
n1611,s164-3
n1613,s167-3
n1612,s165-3
n1615,s173-3
n1618,s174-3
n1617,s170-3
n1619,s171-3
n1621,s175-3
n1620,s172-3
n1624,s186-3
n1622,s176-3
n1623,s177-3
n1625,s187-3
n1627,s178-3
n1626,s179-3
n1629,s180-3
n1630,s181-3
n1633,s188-3
n1632,s182-3
n1631,s183-3
n1636,s184-3
n1635,s185-3
n1637,s194-3
n1639,s189-3
n1638,s190-3
n1641,s191-3
n1640,s192-3
n1642,s195-3
n1643,s196-3
n1644,s202-3
n1645,s203-3
n1646,s204-3
n1648,s198-3
n1647,s199-3
n1649,s205-3
n1650,s200-3
n1651,s201-3
n1652,s210-3
n1653,s206-3
n1654,s207-3
n1655,s212-3
n1656,s213-3
n1657,s219-3
n1658,s220-3
n1660,s221-3
n1661,s215-3
n1659,s216-3
n1662,s222-3
n1664,s217-3
n1663,s218-3
n1667,s228-3
n1666,s223-3
n1665,s224-3
n1669,s230-3
n1668,s226-3
n1670,s231-3
n1671,s227-3
n1672,s244-3
n1674,s238-3
n1673,s232-3
n1675,s239-3
n1676,s233-3
n1678,s240-3
n1677,s234-3
n1680,s241-3
n1679,s235-3
n1682,s242-3
n1681,s236-3
n1684,s243-3
n1683,s237-3
n1686,s251-3
n1685,s245-3
n1687,s252-3
n1688,s246-3
n1690,s253-3
n1689,s247-3
n1692,s254-3
n1691,s248-3
n1694,s255-3
n1693,s249-3
n1696,s256-3
n1695,s250-3
n1698,s264-3
n1697,s258-3
n1699,s259-3
n1700,s260-3
n1701,s261-3
n1702,s262-3
n1703,s263-3
n1704,s270-3
n1705,s271-3
n1706,s272-3
n1707,s273-3
n1708,s274-3
n1709,s275-3
n1710,s278-3
n1711,s279-3
n1715,s285-3
n1714,s286-3
n1713,s280-3
n1712,s281-3
n1719,s287-3
n1718,s288-3
n1717,s282-3
n1716,s283-3
n1721,s296-3
n1722,s289-3
n1720,s290-3
